################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.0244582038049254E-01 a         1     0     1     1     1
 -4.2230648581565738E-01 a         2     0     1     1     2
 -4.4036843172510298E-01 a         3     0     1     1     3
  3.0586706564569827E-02 a         4     0     1     1     4
  2.4218282215860790E-01 a         5     0     1     1     5
  3.8364956864725797E-01 a         6     0     1     1     6
 -2.4343100647685859E-01 a         7     0     1     1     7
  1.0337165355413686E-01 a         8     0     1     1     8
  2.5004833681218075E-01 a         9     0     1     1     9
  4.8525873701435834E-01 a        10     0     1     1    10
  2.7196258551298885E-01 a        11     0     2     1     1
  2.5309619725899191E-01 a        12     0     2     1     2
 -4.0354353374516366E-01 a        13     0     2     1     3
 -7.5727282341273600E-02 a        14     0     2     1     4
  1.0182273419184329E-01 a        15     0     2     1     5
 -1.5258884808377615E-01 a        16     0     2     1     6
 -1.5271477440512921E-01 a        17     0     2     1     7
 -1.9925187785156211E-02 a        18     0     2     1     8
  6.4045351395766170E-02 a        19     0     2     1     9
  2.2839225693370238E-01 a        20     0     2     1    10
 -3.7601676695465470E-02 a        21     0     3     1     1
 -2.0120550954002731E-01 a        22     0     3     1     2
  6.3928324704651804E-02 a        23     0     3     1     3
  1.5871284568596891E-01 a        24     0     3     1     4
 -1.6123246329963226E-01 a        25     0     3     1     5
  2.2960691828127536E-01 a        26     0     3     1     6
 -3.8217379001110779E-01 a        27     0     3     1     7
 -1.5816068752366808E-01 a        28     0     3     1     8
  1.4957660226657488E-01 a        29     0     3     1     9
  1.6110232791530002E-01 a        30     0     3     1    10
 -2.4159588840710408E-01 a        31     0     4     1     1
  5.0880249691377022E-01 a        32     0     4     1     2
 -1.7153582960202818E-01 a        33     0     4     1     3
 -3.0528034083528954E-01 a        34     0     4     1     4
 -8.7123552658294912E-02 a        35     0     4     1     5
 -1.5335202107150800E-01 a        36     0     4     1     6
 -1.3684880860188259E-01 a        37     0     4     1     7
  5.3729590977090746E-01 a        38     0     4     1     8
 -3.4599855692495524E-01 a        39     0     4     1     9
 -1.9784721125239735E-01 a        40     0     4     1    10
 -1.0173223440271138E-01 a        41     0     5     1     1
 -2.1308957218665686E-02 a        42     0     5     1     2
 -1.8430047812462907E-01 a        43     0     5     1     3
 -3.8275799499623314E-02 a        44     0     5     1     4
 -7.5020465558010327E-02 a        45     0     5     1     5
  9.0146799056041393E-02 a        46     0     5     1     6
 -9.7933171195881463E-02 a        47     0     5     1     7
 -1.7943373868613263E-01 a        48     0     5     1     8
  4.0203012337925503E-01 a        49     0     5     1     9
  2.4841943648608589E-01 a        50     0     5     1    10
  2.7740143711800785E-01 a        51     0     6     1     1
  7.4859775252161267E-02 a        52     0     6     1     2
 -2.6046534528997861E-01 a        53     0     6     1     3
 -3.7151897971913916E-01 a        54     0     6     1     4
 -2.5261628265143926E-01 a        55     0     6     1     5
  1.6882237605733455E-01 a        56     0     6     1     6
 -3.0230088651804926E-01 a        57     0     6     1     7
 -2.2418640167566842E-01 a        58     0     6     1     8
  2.8207625636758532E-01 a        59     0     6     1     9
 -2.6541143533098088E-01 a        60     0     6     1    10
  2.3473578583120044E-01 a        61     0     7     1     1
  2.7126938644433934E-01 a        62     0     7     1     2
 -1.8530816192580746E-01 a        63     0     7     1     3
  3.1025102511586844E-01 a        64     0     7     1     4
  3.9913970814013738E-02 a        65     0     7     1     5
  1.3190574503392252E-01 a        66     0     7     1     6
  2.5455983618382583E-01 a        67     0     7     1     7
  8.8299887243719913E-02 a        68     0     7     1     8
  1.8811593813257968E-01 a        69     0     7     1     9
 -1.1388809285646492E-01 a        70     0     7     1    10
 -5.4484325338641733E-02 a        71     0     8     1     1
 -3.2050618542185305E-01 a        72     0     8     1     2
  1.3338198184449820E-01 a        73     0     8     1     3
 -6.5689808281722634E-02 a        74     0     8     1     4
 -1.2265676892342869E-01 a        75     0     8     1     5
  2.9330423988835741E-01 a        76     0     8     1     6
  3.9834489170284848E-01 a        77     0     8     1     7
  6.4391985461119808E-02 a        78     0     8     1     8
 -6.4596306950711830E-03 a        79     0     8     1     9
 -1.0283595449793502E-01 a        80     0     8     1    10
  2.5551452947549058E-01 a        81     0     9     1     1
 -8.9996827952149652E-02 a        82     0     9     1     2
 -1.9827028899167820E-01 a        83     0     9     1     3
 -3.3987293670157537E-01 a        84     0     9     1     4
  2.2057505231653673E-01 a        85     0     9     1     5
  1.8464044290266487E-02 a        86     0     9     1     6
  1.1841338332288941E-01 a        87     0     9     1     7
  2.6117369551832131E-01 a        88     0     9     1     8
 -8.0776068788589353E-02 a        89     0     9     1     9
  1.2206685932894201E-01 a        90     0     9     1    10
  9.9186116542189603E-02 a        91     0    10     1     1
 -2.0172550397799485E-01 a        92     0    10     1     2
 -2.5523838900198081E-01 a        93     0    10     1     3
 -3.1821932418814396E-03 a        94     0    10     1     4
 -3.3904816311225588E-01 a        95     0    10     1     5
 -2.5448533153231399E-02 a        96     0    10     1     6
  4.2565376020884110E-01 a        97     0    10     1     7
 -3.0001453683613344E-01 a        98     0    10     1     8
 -8.4255395593677909E-02 a        99     0    10     1     9
  6.1492699543909835E-01 a       100     0    10     1    10
  1.6286115621478327E-02 a       101     0    11     1     1
 -4.4346918368069116E-02 a       102     0    11     1     2
 -1.2512969580722333E-01 a       103     0    11     1     3
  1.4335797584038468E-01 a       104     0    11     1     4
  4.4208240359161884E-02 a       105     0    11     1     5
  3.8215120466423572E-02 a       106     0    11     1     6
  5.6621089291522562E-02 a       107     0    11     1     7
  1.6185291435165408E-01 a       108     0    11     1     8
  3.8424299393846945E-01 a       109     0    11     1     9
 -3.3087370186769233E-01 a       110     0    11     1    10
 -1.0323133102687099E-01 a       111     0    12     1     1
