################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0017058272285429E-01 a       117     0    12     1     7
  2.2657275951160266E-02 a       118     0    12     1     8
  2.4386717515363404E-01 a       119     0    12     1     9
 -3.6033005947229063E-01 a       120     0    12     1    10
 -1.2553877017242979E-01 a       121     0    13     1     1
  1.9603648986438696E-01 a       122     0    13     1     2
 -1.8280930513414888E-02 a       123     0    13     1     3
 -1.8614444816367684E-01 a       124     0    13     1     4
  1.0295544210226318E-01 a       125     0    13     1     5
 -5.6493702104046147E-02 a       126     0    13     1     6
  1.8083964778555628E-01 a       127     0    13     1     7
 -1.0430262155523963E-01 a       128     0    13     1     8
 -6.3234059733193130E-03 a       129     0    13     1     9
  2.2518911922240514E-01 a       130     0    13     1    10
 -2.7786198514183519E-01 a       131     0    14     1     1
  1.7524075122455743E-01 a       132     0    14     1     2
 -2.1970459213776626E-02 a       133     0    14     1     3
 -4.1001259934271661E-01 a       134     0    14     1     4
 -2.6927182862730357E-02 a       135     0    14     1     5
 -1.5541824005857687E-02 a       136     0    14     1     6
 -6.4340841255706424E-02 a       137     0    14     1     7
  3.1496258798984911E-01 a       138     0    14     1     8
 -3.5202761534293270E-01 a       139     0    14     1     9
  5.8263327428160906E-02 a       140     0    14     1    10
 -8.7642486893471150E-02 a       141     0    15     1     1
  2.4096831944418215E-01 a       142     0    15     1     2
  2.7446227346621765E-01 a       143     0    15     1     3
 -5.3920062264330305E-02 a       144     0    15     1     4
 -2.8807460866852000E-02 a       145     0    15     1     5
 -5.9903597094570493E-02 a       146     0    15     1     6
  3.1895573165986868E-01 a       147     0    15     1     7
 -1.9237455101050735E-01 a       148     0    15     1     8
  2.4333576253286696E-02 a       149     0    15     1     9
 -2.1581454242281098E-01 a       150     0    15     1    10
 -3.9063345115403998E-02 a       151     0    16     1     1
 -3.9146376841448581E-02 a       152     0    16     1     2
 -3.8637840752843100E-02 a       153     0    16     1     3
 -4.0088466880816670E-01 a       154     0    16     1     4
 -1.2462349843332644E-01 a       155     0    16     1     5
  2.9732950619899484E-01 a       156     0    16     1     6
  1.6965142290087712E-01 a       157     0    16     1     7
 -1.9625924788957891E-01 a       158     0    16     1     8
 -7.4238337970925536E-02 a       159     0    16     1     9
 -2.9261678761553805E-01 a       160     0    16     1    10
  7.8039381034380184E-03 a       161     0    17     1     1
 -3.4028045955444702E-01 a       162     0    17     1     2
  1.3038828509295133E-01 a       163     0    17     1     3
  3.0506187555575748E-01 a       164     0    17     1     4
 -1.3633378566379856E-01 a       165     0    17     1     5
  1.5448900050660302E-01 a       166     0    17     1     6
 -4.9677179497444650E-02 a       167     0    17     1     7
 -1.7585924492191715E-01 a       168     0    17     1     8
 -6.3738390661421285E-02 a       169     0    17     1     9
  1.8620500841316959E-01 a       170     0    17     1    10
  2.6710222889430446E-01 a       171     0    18     1     1
 -1.9409130306741093E-01 a       172     0    18     1     2
 -2.7907184541318651E-02 a       173     0    18     1     3
 -5.8492701359664903E-02 a       174     0    18     1     4
 -3.8239110246373595E-02 a       175     0    18     1     5
 -4.0908686079090748E-02 a       176     0    18     1     6
 -1.7157597435910757E-01 a       177     0    18     1     7
 -4.6342082762813068E-03 a       178     0    18     1     8
  2.4945490931766195E-01 a       179     0    18     1     9
 -2.3726578771173231E-02 a       180     0    18     1    10
 -1.0234892049053103E-01 a       181     0    19     1     1
 -6.8430899886112216E-03 a       182     0    19     1     2
  1.8680748909834546E-01 a       183     0    19     1     3
 -1.2399387053527386E-01 a       184     0    19     1     4
 -1.8017971525512935E-01 a       185     0    19     1     5
 -2.2497179480490170E-01 a       186     0    19     1     6
 -1.4785997885201951E-01 a       187     0    19     1     7
  1.0957056196987226E-01 a       188     0    19     1     8
 -8.7844298744090832E-02 a       189     0    19     1     9
  2.2650727667431117E-01 a       190     0    19     1    10
  3.8177740395585122E-02 a       191     0    20     1     1
 -2.1811584574587206E-01 a       192     0    20     1     2
 -7.9073716663750390E-02 a       193     0    20     1     3
  1.9788929073506492E-01 a       194     0    20     1     4
  5.4277861458768228E-02 a       195     0    20     1     5
  6.9894882342810855E-02 a       196     0    20     1     6
 -2.9490412106843078E-01 a       197     0    20     1     7
  1.4831362697766137E-01 a       198     0    20     1     8
 -1.8394147630782276E-01 a       199     0    20     1     9
 -1.3984669580706477E-01 a       200     0    20     1    10
 -1.3135966131608529E-01 a       201     0    21     1     1
 -1.2028446744429955E-01 a       202     0    21     1     2
  3.5775005246090563E-02 a       203     0    21     1     3
  2.5983784517906250E-01 a       204     0    21     1     4
  5.1342732699201338E-02 a       205     0    21     1     5
  6.6222494658910447E-02 a       206     0    21     1     6
 -2.6392578774137920E-01 a       207     0    21     1     7
  7.4215714280252934E-02 a       208     0    21     1     8
  9.9427294771462366E-02 a       209     0    21     1     9
  1.5245031446357279E-01 a       210     0    21     1    10
 -1.7673746354162795E-01 a       211     0    22     1     1
  6.9845174378061217E-02 a       212     0    22     1     2
 -1.7206608421513356E-01 a       213     0    22     1     3
  2.5540099398235555E-01 a       214     0    22     1     4
 -1.1101505189673672E-01 a       215     0    22     1     5
 -6.6385930349687483E-02 a       216     0    22     1     6
 -4.8936280914541513E-01 a       217     0    22     1     7
 -1.0709472137886238E-01 a       218     0    22     1     8
  4.3757053892963854E-01 a       219     0    22     1     9
  1.4184124343628621E-01 a       220     0    22     1    10
