################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1338646704495872E+00 a         1     0     1     1     1
 -7.4368601980442572E-01 a         2     0     1     1     2
 -1.6115487546561785E-01 a         3     0     1     1     3
 -1.9575484915732817E+00 a         4     0     1     1     4
 -1.4863635404688820E+00 a         5     0     1     1     5
  1.2538306474101404E+00 a         6     0     1     1     6
 -2.7750352875910198E+00 a         7     0     1     1     7
 -2.0240538495729732E+00 a         8     0     1     1     8
  1.4173885866693119E+00 a         9     0     1     1     9
  1.2333201540674830E+00 a        10     0     1     1    10
 -6.6424604287210443E-01 a        11     0     1     1    11
  1.2565304341105212E+00 a        12     0     1     1    12
 -1.2371120028976159E+00 a        13     0     1     1    13
  1.7322775939824031E+00 a        14     0     1     1    14
  4.9900313456620565E-01 a        15     0     1     1    15
  5.6546574404306382E-02 a        16     0     2     1     1
 -2.5674305135340486E-01 a        17     0     2     1     2
 -5.5690390456239602E-01 a        18     0     2     1     3
 -3.6736675663300117E-01 a        19     0     2     1     4
  1.1492421789470566E-02 a        20     0     2     1     5
 -6.7912740751049069E-02 a        21     0     2     1     6
  3.6540700840794582E-01 a        22     0     2     1     7
 -4.1912042338965266E-01 a        23     0     2     1     8
  1.1869493109517885E-01 a        24     0     2     1     9
  9.1485526109136706E-01 a        25     0     2     1    10
 -3.1943327663700788E-01 a        26     0     2     1    11
  4.8136519962892987E-01 a        27     0     2     1    12
 -5.1250526021542764E-01 a        28     0     2     1    13
  5.7099883097513848E-01 a        29     0     2     1    14
  2.7751103060048093E-01 a        30     0     2     1    15
 -8.6043656052722670E-02 a        31     0     3     1     1
 -1.7608032467448770E-01 a        32     0     3     1     2
  5.8904002045487136E-01 a        33     0     3     1     3
 -4.8756526240513048E-01 a        34     0     3     1     4
 -9.5917108775282256E-01 a        35     0     3     1     5
  3.3086427546864799E-01 a        36     0     3     1     6
 -3.4823164233724896E-01 a        37     0     3     1     7
 -3.4796861037986682E-01 a        38     0     3     1     8
  8.0259546928591852E-01 a        39     0     3     1     9
 -4.0153551271403726E-01 a        40     0     3     1    10
  3.4986849104130413E-02 a        41     0     3     1    11
  4.2946823783846485E-03 a        42     0     3     1    12
 -1.8958938964935745E-01 a        43     0     3     1    13
  7.3952909792591448E-01 a        44     0     3     1    14
  3.6394440678020673E-01 a        45     0     3     1    15
 -9.8277822457825537E-01 a        46     0     4     1     1
  3.3448164744830544E-01 a        47     0     4     1     2
  5.4003382747627848E-01 a        48     0     4     1     3
  8.4588787169683255E-01 a        49     0     4     1     4
  5.3942050093425475E-01 a        50     0     4     1     5
 -8.9213931955440207E-01 a        51     0     4     1     6
  1.4229143376378524E+00 a        52     0     4     1     7
  8.9100705411715519E-01 a        53     0     4     1     8
  4.2470986152290668E-02 a        54     0     4     1     9
 -8.3239407090127659E-01 a        55     0     4     1    10
  5.7169787864087895E-01 a        56     0     4     1    11
 -1.5036021709235559E+00 a        57     0     4     1    12
  6.8098260021160850E-01 a        58     0     4     1    13
 -7.6735161603088164E-01 a        59     0     4     1    14
  1.8155792970381116E-01 a        60     0     4     1    15
  7.2336315427632059E-01 a        61     0     5     1     1
  8.8995186105319735E-01 a        62     0     5     1     2
 -1.1301713846821763E-01 a        63     0     5     1     3
  2.3787898481190003E-01 a        64     0     5     1     4
  4.2531216474698613E-01 a        65     0     5     1     5
  2.9446154669577373E-01 a        66     0     5     1     6
  8.8522763405008642E-01 a        67     0     5     1     7
  2.9189533713507843E-01 a        68     0     5     1     8
 -9.2375407236545459E-01 a        69     0     5     1     9
 -1.2725227797593839E+00 a        70     0     5     1    10
 -3.7764796015250385E-01 a        71     0     5     1    11
 -3.4142867263719684E-01 a        72     0     5     1    12
  8.2746412358399524E-01 a        73     0     5     1    13
 -1.0765059957880743E+00 a        74     0     5     1    14
 -6.9468167927550784E-01 a        75     0     5     1    15
 -3.6481226366984115E-01 a        76     0     6     1     1
 -3.3242147631277941E-01 a        77     0     6     1     2
  1.0305690201426838E+00 a        78     0     6     1     3
  4.1314762160442658E-01 a        79     0     6     1     4
  2.5974735526998999E-01 a        80     0     6     1     5
 -5.7039733822543515E-01 a        81     0     6     1     6
 -9.8966736490059470E-01 a        82     0     6     1     7
  2.6268666025395943E-01 a        83     0     6     1     8
  8.6236642266329189E-01 a        84     0     6     1     9
 -4.7324913365408355E-01 a        85     0     6     1    10
 -1.9008632018070790E-01 a        86     0     6     1    11
 -1.0164417744203864E+00 a        87     0     6     1    12
  1.1104793901777785E+00 a        88     0     6     1    13
 -7.6440267930286565E-01 a        89     0     6     1    14
 -2.5442166363717045E-02 a        90     0     6     1    15
 -4.1257773671970888E-01 a        91     0     7     1     1
 -1.1220694871488004E+00 a        92     0     7     1     2
  5.1647037894807424E-01 a        93     0     7     1     3
 -2.0925918916762964E-01 a        94     0     7     1     4
 -4.2708996531212201E-01 a        95     0     7     1     5
  1.0454857607721503E-02 a        96     0     7     1     6
 -9.1187441019025017E-01 a        97     0     7     1     7
  8.6684801256942712E-01 a        98     0     7     1     8
  8.3820041103535303E-01 a        99     0     7     1     9
  5.4899414761255738E-01 a       100     0     7     1    10
  3.7597451813603860E-01 a       101     0     7     1    11
 -6.0461944250087850E-02 a       102     0     7     1    12
 -1.5518415747426146E+00 a       103     0     7     1    13
  9.8637509746973850E-01 a       104     0     7     1    14
  4.5746181180224493E-01 a       105     0     7     1    15
 -4.1921048613751571E-01 a       106     0     8     1     1
  1.1485464601161761E+00 a       107     0     8     1     2
 -9.3717601262824557E-01 a       108     0     8     1     3
  1.1685629193978384E+00 a       109     0     8     1     4
  1.6881052964298675E+00 a       110     0     8     1     5
 -9.0683647672165302E-01 a       111     0     8     1     6
  4.1343577209971277E-01 a       112     0     8     1     7
  7.8999730914611310E-01 a       113     0     8     1     8
 -6.0605537070956261E-01 a       114     0     8     1     9
  2.1891057012315868E-01 a       115     0     8     1    10
  6.8658564663725319E-01 a       116     0     8     1    11
 -1.9286653288022018E+00 a       117     0     8     1    12
  7.1642539513411319E-01 a       118     0     8     1    13
 -1.2662713346972343E+00 a       119     0     8     1    14
 -3.2427557526631468E-01 a       120     0     8     1    15
  5.5415619851217443E-02 a       121     0     9     1     1
 -1.8401522111342397E-01 a       122     0     9     1     2
 -1.5427937385899448E-01 a       123     0     9     1     3
  6.9507401924931489E-01 a       124     0     9     1     4
  3.4599323537755111E-01 a       125     0     9     1     5
 -3.1275491612792328E-01 a       126     0     9     1     6
  5.8107039231401203E-01 a       127     0     9     1     7
 -1.9933980883961105E-01 a       128     0     9     1     8
  1.4528887229345627E-01 a       129     0     9     1     9
 -1.7979441226826581E-01 a       130     0     9     1    10
 -2.7376342105726847E-01 a       131     0     9     1    11
  2.0442884998761429E-02 a       132     0     9     1    12
  1.9197304098467241E-01 a       133     0     9     1    13
 -9.6955568450724769E-02 a       134     0     9     1    14
  2.2954869612758830E-01 a       135     0     9     1    15
  1.8188481361597458E-01 a       136     0    10     1     1
  2.0609173296033295E-01 a       137     0    10     1     2
 -1.1679640989400371E+00 a       138     0    10     1     3
  3.8683945467788211E-01 a       139     0    10     1     4
 -1.9691047550963556E-02 a       140     0    10     1     5
  1.0568102141839590E-01 a       141     0    10     1     6
 -6.3584485791665424E-02 a       142     0    10     1     7
 -5.9083710488709607E-01 a       143     0    10     1     8
  8.7406326097092868E-02 a       144     0    10     1     9
  5.8702130882940318E-01 a       145     0    10     1    10
 -6.5545546905760732E-01 a       146     0    10     1    11
  4.7672558025282485E-01 a       147     0    10     1    12
 -3.9449105471525731E-01 a       148     0    10     1    13
  4.0478886261131281E-01 a       149     0    10     1    14
  1.6837816326471908E-01 a       150     0    10     1    15
 -9.3839201712636855E-01 a       151     0    11     1     1
  7.0721101691400734E-01 a       152     0    11     1     2
 -1.2443868679653487E+00 a       153     0    11     1     3
  2.8922975722452443E-01 a       154     0    11     1     4
 -5.2970982154849389E-01 a       155     0    11     1     5
  6.1930074650584521E-01 a       156     0    11     1     6
 -1.6895676696012532E-01 a       157     0    11     1     7
 -9.1805195738438727E-01 a       158     0    11     1     8
  2.1176858221159947E-01 a       159     0    11     1     9
 -1.1222773345310417E+00 a       160     0    11     1    10
 -3.8921247173772605E-01 a       161     0    11     1    11
  4.3935638709478003E-01 a       162     0    11     1    12
 -6.4508968108747566E-02 a       163     0    11     1    13
 -2.5532491234520882E-01 a       164     0    11     1    14
  2.3586359577885818E-01 a       165     0    11     1    15
  6.0666846315126499E-01 a       166     0    12     1     1
 -6.4815759115866367E-01 a       167     0    12     1     2
 -5.9515424987904986E-01 a       168     0    12     1     3
 -1.0044699752570700E+00 a       169     0    12     1     4
 -3.0333672080659713E-01 a       170     0    12     1     5
  3.2337081388862193E-01 a       171     0    12     1     6
 -1.0240563580693269E+00 a       172     0    12     1     7
 -6.5991503324609213E-01 a       173     0    12     1     8
  1.5768452059795551E-01 a       174     0    12     1     9
  4.8662330373324164E-01 a       175     0    12     1    10
 -7.7630011730466508E-01 a       176     0    12     1    11
  9.3939519619072309E-01 a       177     0    12     1    12
 -4.5660036958558903E-01 a       178     0    12     1    13
  4.4291516204868853E-01 a       179     0    12     1    14
 -1.3153788859429688E-01 a       180     0    12     1    15
  6.4117017490465583E-02 a       181     0    13     1     1
 -2.4119494511091549E-01 a       182     0    13     1     2
 -1.8587251985872863E-01 a       183     0    13     1     3
  9.1209766405500992E-02 a       184     0    13     1     4
 -1.5408240559208411E-01 a       185     0    13     1     5
 -1.8395841446093311E-01 a       186     0    13     1     6
  2.1328807136966524E-01 a       187     0    13     1     7
  3.5661992571634454E-01 a       188     0    13     1     8
  6.2155202586630698E-01 a       189     0    13     1     9
 -4.2385150709738723E-01 a       190     0    13     1    10
  2.8060941727821576E-01 a       191     0    13     1    11
  2.9622684274284899E-01 a       192     0    13     1    12
 -5.7996403858019785E-01 a       193     0    13     1    13
  2.6657513047485627E-02 a       194     0    13     1    14
 -2.5203311010129759E-01 a       195     0    13     1    15
  5.8632814915144849E-01 a       196     0    14     1     1
 -2.6977329692859570E-02 a       197     0    14     1     2
  9.4007632919596651E-01 a       198     0    14     1     3
  6.3309649548317626E-01 a       199     0    14     1     4
 -4.7553380882275459E-01 a       200     0    14     1     5
  5.6207087447586501E-01 a       201     0    14     1     6
 -9.6551724862498134E-01 a       202     0    14     1     7
  3.4822007400004501E-01 a       203     0    14     1     8
  2.8437957383865903E-01 a       204     0    14     1     9
  5.1614847598751512E-01 a       205     0    14     1    10
  4.6817410332899090E-01 a       206     0    14     1    11
  4.0806037520075644E-01 a       207     0    14     1    12
  1.4151439857774970E+00 a       208     0    14     1    13
