################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.8837203053070979E-02 a       133     0     9     1    13
 -2.0635267254611772E-01 a       134     0     9     1    14
  1.6241650436029164E-02 a       135     0     9     1    15
  9.7891769698182016E-02 a       136     0    10     1     1
  2.7863192810296233E-01 a       137     0    10     1     2
  1.2212269526254184E-01 a       138     0    10     1     3
 -2.0618097653637077E-01 a       139     0    10     1     4
 -2.8361616282841984E-01 a       140     0    10     1     5
  1.7204956680785352E-01 a       141     0    10     1     6
 -3.8100012383447977E-02 a       142     0    10     1     7
  3.3846075607974146E-03 a       143     0    10     1     8
  1.3604730854791339E-01 a       144     0    10     1     9
 -6.8356732178992657E-02 a       145     0    10     1    10
  7.4982008878710774E-02 a       146     0    10     1    11
 -1.0935904309255683E-01 a       147     0    10     1    12
  1.1725183196583404E-01 a       148     0    10     1    13
 -1.7769597783756044E-01 a       149     0    10     1    14
 -1.2317747355360568E-01 a       150     0    10     1    15
  9.2627434932131561E-02 a       151     0    11     1     1
  2.7293677459113010E-02 a       152     0    11     1     2
  8.7210294801956148E-02 a       153     0    11     1     3
 -2.3818532994815622E-01 a       154     0    11     1     4
  8.4137341448169728E-02 a       155     0    11     1     5
  2.7946928311723157E-02 a       156     0    11     1     6
  1.2753183780609748E-01 a       157     0    11     1     7
  2.5178246287482398E-01 a       158     0    11     1     8
 -1.4388912668598113E-02 a       159     0    11     1     9
 -3.9257094043988125E-02 a       160     0    11     1    10
 -1.0538170252671443E-01 a       161     0    11     1    11
 -1.3214139667105879E-01 a       162     0    11     1    12
  5.8069358020042400E-02 a       163     0    11     1    13
  1.4999922170489385E-01 a       164     0    11     1    14
  1.9543785010484355E-01 a       165     0    11     1    15
  1.4742030733920278E-01 a       166     0    12     1     1
 -1.2694317886018797E-01 a       167     0    12     1     2
 -2.5393932728670721E-01 a       168     0    12     1     3
  8.8713695392617337E-02 a       169     0    12     1     4
  1.8413452133229352E-01 a       170     0    12     1     5
  1.4770606778113210E-01 a       171     0    12     1     6
 -2.3640651234337134E-01 a       172     0    12     1     7
 -8.6281856785659361E-02 a       173     0    12     1     8
 -1.9934041669831992E-01 a       174     0    12     1     9
 -1.9956469402894872E-01 a       175     0    12     1    10
 -2.7829026689666425E-01 a       176     0    12     1    11
 -2.2203162473511082E-01 a       177     0    12     1    12
  8.7036259153690405E-03 a       178     0    12     1    13
 -8.8656699034714473E-02 a       179     0    12     1    14
  1.4107849984713153E-01 a       180     0    12     1    15
 -2.1151751224969054E-01 a       181     0    13     1     1
 -5.0095981430834942E-02 a       182     0    13     1     2
  1.4929976834475145E-01 a       183     0    13     1     3
 -5.0215640986908561E-02 a       184     0    13     1     4
  2.4840372929455301E-01 a       185     0    13     1     5
  2.0499009706972304E-01 a       186     0    13     1     6
  6.6330090714572729E-02 a       187     0    13     1     7
  1.4120461936685152E-01 a       188     0    13     1     8
 -9.2259505206146397E-02 a       189     0    13     1     9
 -2.2920599658685626E-03 a       190     0    13     1    10
 -7.7420456500396667E-02 a       191     0    13     1    11
 -2.3893160614663742E-01 a       192     0    13     1    12
 -1.8258466044684624E-01 a       193     0    13     1    13
  8.9306928415239267E-02 a       194     0    13     1    14
 -7.2229842861439644E-02 a       195     0    13     1    15
 -5.1393137625909834E-04 a       196     0    14     1     1
 -2.0317212723516798E-01 a       197     0    14     1     2
  1.1658495996354094E-01 a       198     0    14     1     3
 -1.1006583643747164E-01 a       199     0    14     1     4
  2.1359894557897061E-01 a       200     0    14     1     5
 -2.1926347085367223E-01 a       201     0    14     1     6
  4.8257235063440963E-02 a       202     0    14     1     7
  1.2622702003907524E-01 a       203     0    14     1     8
  9.1694498180219103E-02 a       204     0    14     1     9
  1.1668252435100626E-01 a       205     0    14     1    10
  1.0430834768209343E-01 a       206     0    14     1    11
  6.1443855246092180E-02 a       207     0    14     1    12
 -1.8036696650601930E-01 a       208     0    14     1    13
  1.3617301438689017E-01 a       209     0    14     1    14
  2.9259392898970990E-02 a       210     0    14     1    15
 -6.9538194245528442E-02 a       211     0    15     1     1
  6.7644595110905051E-02 a       212     0    15     1     2
 -8.7216370298663734E-02 a       213     0    15     1     3
 -7.6359966344896030E-02 a       214     0    15     1     4
  3.3386478211613474E-02 a       215     0    15     1     5
  8.9894537145659426E-02 a       216     0    15     1     6
 -9.9001983961038473E-02 a       217     0    15     1     7
  1.6893748407281847E-01 a       218     0    15     1     8
 -1.4615163035266054E-01 a       219     0    15     1     9
 -1.0217118162799044E-01 a       220     0    15     1    10
 -1.2081911360477363E-01 a       221     0    15     1    11
  7.8855458104482204E-02 a       222     0    15     1    12
  5.8211603306446483E-04 a       223     0    15     1    13
 -4.8518391993344769E-02 a       224     0    15     1    14
  2.5063319719522796E-02 a       225     0    15     1    15
  2.5702101257575555E-01 a       226     0    16     1     1
  1.3711144871221598E-01 a       227     0    16     1     2
  1.1551457138318358E-02 a       228     0    16     1     3
  1.4744329946886414E-01 a       229     0    16     1     4
 -7.9997480272764987E-02 a       230     0    16     1     5
  6.1076193218781868E-02 a       231     0    16     1     6
  1.0024330018851468E-01 a       232     0    16     1     7
 -1.3004432640809077E-01 a       233     0    16     1     8
  1.2925536612749398E-02 a       234     0    16     1     9
  6.5326141159492160E-02 a       235     0    16     1    10
  6.8611287008655625E-02 a       236     0    16     1    11
 -1.3856545658814826E-01 a       237     0    16     1    12
 -2.1545398310320447E-02 a       238     0    16     1    13
 -7.0960456432654154E-03 a       239     0    16     1    14
 -2.9114241236409333E-01 a       240     0    16     1    15
 -2.1107097174319811E-01 a       241     0    17     1     1
  8.5369518162448810E-02 a       242     0    17     1     2
 -2.2928847151244533E-01 a       243     0    17     1     3
  4.1096323205365069E-02 a       244     0    17     1     4
 -1.1094512838328348E-01 a       245     0    17     1     5
 -1.7842441699668360E-01 a       246     0    17     1     6
  1.0996772461430226E-02 a       247     0    17     1     7
  1.4354425281620437E-01 a       248     0    17     1     8
 -8.0693877796706379E-02 a       249     0    17     1     9
 -7.8579697804926338E-02 a       250     0    17     1    10
  2.1149909749363299E-01 a       251     0    17     1    11
  1.2264189511510734E-01 a       252     0    17     1    12
  2.4017159974318980E-01 a       253     0    17     1    13
  1.6223326688197565E-01 a       254     0    17     1    14
  2.1555102893389896E-01 a       255     0    17     1    15
 -4.1583243917491831E-02 a       256     0    18     1     1
 -4.0818226938851912E-02 a       257     0    18     1     2
 -2.1110873372955866E-01 a       258     0    18     1     3
  4.3349165917196598E-02 a       259     0    18     1     4
  2.3760067815379945E-01 a       260     0    18     1     5
 -7.3902506657176029E-02 a       261     0    18     1     6
 -1.5290931079857112E-01 a       262     0    18     1     7
 -6.1451253078909654E-02 a       263     0    18     1     8
  1.7175565338836379E-01 a       264     0    18     1     9
  3.9680032502735302E-02 a       265     0    18     1    10
  9.3993044697676303E-02 a       266     0    18     1    11
 -2.3538910357808304E-01 a       267     0    18     1    12
 -1.6722437456992703E-01 a       268     0    18     1    13
  1.6948789634182695E-02 a       269     0    18     1    14
  1.5372302101684485E-02 a       270     0    18     1    15
  1.9213477806063461E-01 a       271     0    19     1     1
  1.6279163211457323E-02 a       272     0    19     1     2
  2.0400159217038458E-02 a       273     0    19     1     3
 -2.3757483138759566E-01 a       274     0    19     1     4
  1.8948633798928047E-01 a       275     0    19     1     5
  3.9894773083414457E-02 a       276     0    19     1     6
  1.7173910654244967E-01 a       277     0    19     1     7
  6.2100464657687208E-03 a       278     0    19     1     8
  1.3561428774584613E-01 a       279     0    19     1     9
  1.1591842338844510E-01 a       280     0    19     1    10
  2.1740625347206291E-01 a       281     0    19     1    11
 -1.9556415095823720E-01 a       282     0    19     1    12
 -1.3956533500327364E-01 a       283     0    19     1    13
  9.9907187397504121E-02 a       284     0    19     1    14
 -1.2512959405084850E-01 a       285     0    19     1    15
 -2.1082510627903223E-01 a       286     0    20     1     1
 -1.1579165111505015E-01 a       287     0    20     1     2
  7.6896875637630938E-02 a       288     0    20     1     3
 -9.3682485369968649E-02 a       289     0    20     1     4
 -4.8988434939016424E-02 a       290     0    20     1     5
  4.8733934802520446E-02 a       291     0    20     1     6
 -4.9147777819297515E-02 a       292     0    20     1     7
  9.6535194350008735E-02 a       293     0    20     1     8
 -9.0561494348882665E-02 a       294     0    20     1     9
 -7.4164163519383305E-02 a       295     0    20     1    10
 -2.5031963292666246E-02 a       296     0    20     1    11
  9.6237314500477761E-02 a       297     0    20     1    12
  1.3090089275574912E-01 a       298     0    20     1    13
  1.5937159736305512E-02 a       299     0    20     1    14
  1.9120630931524049E-01 a       300     0    20     1    15
  9.4827944264620531E-02 a       301     0    21     1     1
 -7.5199054471608406E-02 a       302     0    21     1     2
 -1.4779500681665450E-01 a       303     0    21     1     3
  1.4917899864204305E-03 a       304     0    21     1     4
 -1.0248355989535529E-02 a       305     0    21     1     5
  2.3375150041512152E-01 a       306     0    21     1     6
 -1.3527627054577400E-02 a       307     0    21     1     7
  1.6509246158932669E-01 a       308     0    21     1     8
  3.8299943277782470E-03 a       309     0    21     1     9
 -9.4173575387598175E-03 a       310     0    21     1    10
  1.3898562790698823E-01 a       311     0    21     1    11
  6.2805122384331419E-02 a       312     0    21     1    12
  6.8537420044031863E-02 a       313     0    21     1    13
  3.4197706343112866E-02 a       314     0    21     1    14
 -2.3249120806328707E-01 a       315     0    21     1    15
  2.3318989501933290E-01 a       316     0    22     1     1
 -2.4958675198064309E-01 a       317     0    22     1     2
  7.3057897938812830E-02 a       318     0    22     1     3
  3.9331727374535712E-02 a       319     0    22     1     4
 -2.6027083497400888E-01 a       320     0    22     1     5
  5.4739566453203811E-02 a       321     0    22     1     6
  2.3000472600905658E-03 a       322     0    22     1     7
  3.7372813278107250E-02 a       323     0    22     1     8
 -1.2652264532440560E-01 a       324     0    22     1     9
 -6.5408380021556342E-02 a       325     0    22     1    10
 -9.2417056326607960E-02 a       326     0    22     1    11
  1.9121577672616230E-01 a       327     0    22     1    12
  1.4876364634158259E-01 a       328     0    22     1    13
 -1.4794923579295419E-01 a       329     0    22     1    14
 -2.2669733518571027E-02 a       330     0    22     1    15
 -1.5779206023091394E-01 a       331     0    23     1     1
 -1.6759375625375653E-01 a       332     0    23     1     2
  1.1361699813161780E-02 a       333     0    23     1     3
 -2.9760232116993135E-02 a       334     0    23     1     4
 -2.5387381110932511E-01 a       335     0    23     1     5
 -5.6752582636103339E-02 a       336     0    23     1     6
 -3.5768480800413303E-02 a       337     0    23     1     7
 -1.8833584246375920E-01 a       338     0    23     1     8
  1.3267789474913191E-01 a       339     0    23     1     9
  2.0622750137972731E-01 a       340     0    23     1    10
 -1.5021561591432900E-01 a       341     0    23     1    11
  4.9394695049912937E-02 a       342     0    23     1    12
  1.3892556923052754E-01 a       343     0    23     1    13
 -2.7311515614010962E-01 a       344     0    23     1    14
 -9.3237275414891560E-02 a       345     0    23     1    15
  7.2086196570797123E-02 a       346     0    24     1     1
 -9.5481597650019373E-02 a       347     0    24     1     2
 -6.2390846285263653E-02 a       348     0    24     1     3
  8.6783667468394887E-02 a       349     0    24     1     4
 -3.4590765778330243E-02 a       350     0    24     1     5
  1.6684429124439081E-02 a       351     0    24     1     6
  6.0632708845174098E-02 a       352     0    24     1     7
 -9.1137105043124986E-02 a       353     0    24     1     8
  1.2310976271979947E-01 a       354     0    24     1     9
  1.3605047272944035E-01 a       355     0    24     1    10
  5.6075114716698390E-02 a       356     0    24     1    11
  2.1155271145507040E-01 a       357     0    24     1    12
 -9.4557243249198369E-02 a       358     0    24     1    13
 -1.0594510370084802E-01 a       359     0    24     1    14
 -3.7734047119472515E-02 a       360     0    24     1    15
  2.9997514641161238E-01 a       361     0    25     1     1
  1.9567094622206649E-01 a       362     0    25     1     2
 -7.3951774627102340E-02 a       363     0    25     1     3
 -2.7018056701253019E-03 a       364     0    25     1     4
 -9.7801154310399818E-02 a       365     0    25     1     5
 -2.8093945115605612E-01 a       366     0    25     1     6
  6.1463519093591663E-02 a       367     0    25     1     7
  6.3548596836240423E-02 a       368     0    25     1     8
  7.2152466561973258E-02 a       369     0    25     1     9
  1.9642442957766587E-01 a       370     0    25     1    10
  7.9241908117719584E-02 a       371     0    25     1    11
  8.9455333344241897E-02 a       372     0    25     1    12
  3.3067904573504794E-02 a       373     0    25     1    13
 -7.7950791930883029E-02 a       374     0    25     1    14
 -8.5062248856747208E-02 a       375     0    25     1    15
  1.3211835997931767E-01 a       376     0    26     1     1
 -8.8999342674604839E-02 a       377     0    26     1     2
 -1.5779364633940410E-01 a       378     0    26     1     3
  2.4428034617045299E-01 a       379     0    26     1     4
  5.8905789328401355E-02 a       380     0    26     1     5
  4.5307444691884344E-02 a       381     0    26     1     6
 -7.1351162153587069E-02 a       382     0    26     1     7
  2.8579519585397356E-01 a       383     0    26     1     8
  5.4653543503744434E-02 a       384     0    26     1     9
  1.0042049516696409E-01 a       385     0    26     1    10
 -1.8016907169749852E-01 a       386     0    26     1    11
  1.8564309923932315E-01 a       387     0    26     1    12
 -1.5285884754449991E-01 a       388     0    26     1    13
 -7.4987550887824481E-02 a       389     0    26     1    14
  2.1359405469603926E-01 a       390     0    26     1    15
  2.5841674288637850E-01 a       391     0    27     1     1
 -2.6791362267909635E-02 a       392     0    27     1     2
  1.2808872716801744E-02 a       393     0    27     1     3
 -1.0645220714842604E-01 a       394     0    27     1     4
 -5.4060582772721535E-02 a       395     0    27     1     5
  9.3013318146747653E-02 a       396     0    27     1     6
 -1.0441748755210815E-01 a       397     0    27     1     7
 -2.0693661857227771E-01 a       398     0    27     1     8
  1.4725815859176408E-01 a       399     0    27     1     9
  1.7210083182392148E-02 a       400     0    27     1    10
  1.2108548063104791E-02 a       401     0    27     1    11
 -1.5504206234517937E-01 a       402     0    27     1    12
 -3.9399114173028313E-02 a       403     0    27     1    13
 -1.3085788452781719E-01 a       404     0    27     1    14
  1.2054955847268690E-02 a       405     0    27     1    15
  2.1657695461307686E-01 a       406     0    28     1     1
 -6.9310074458189985E-02 a       407     0    28     1     2
  2.3945494482095174E-03 a       408     0    28     1     3
 -1.6570286389094405E-01 a       409     0    28     1     4
  1.7357329764339940E-01 a       410     0    28     1     5
  1.4231541325725458E-01 a       411     0    28     1     6
 -2.7844091186889236E-01 a       412     0    28     1     7
 -2.3455067758490883E-01 a       413     0    28     1     8
  1.5846278847809234E-01 a       414     0    28     1     9
 -2.3960234997880672E-01 a       415     0    28     1    10
  1.2052610495571918E-01 a       416     0    28     1    11
  1.7005646533345414E-01 a       417     0    28     1    12
  6.6837937264673783E-02 a       418     0    28     1    13
 -1.7867828894836887E-02 a       419     0    28     1    14
 -1.1746837829101670E-01 a       420     0    28     1    15
 -7.7060811038285160E-02 a       421     0    29     1     1
 -3.2055271051560763E-01 a       422     0    29     1     2
 -8.8008227495160726E-02 a       423     0    29     1     3
 -2.3129633280669662E-01 a       424     0    29     1     4
 -1.1868814522351895E-01 a       425     0    29     1     5
 -6.2784432604212917E-02 a       426     0    29     1     6
 -2.6122002487194296E-01 a       427     0    29     1     7
  2.1731341722389388E-01 a       428     0    29     1     8
  6.8048168790693531E-02 a       429     0    29     1     9
 -1.5950512400599279E-01 a       430     0    29     1    10
  6.5383405089422836E-02 a       431     0    29     1    11
  2.1754863603798044E-01 a       432     0    29     1    12
  4.8866936611068799E-02 a       433     0    29     1    13
  8.8196862818914645E-02 a       434     0    29     1    14
  8.3003002174936821E-02 a       435     0    29     1    15
  4.0266003566451818E-02 a       436     0    30     1     1
  1.7140572752999025E-01 a       437     0    30     1     2
 -2.1226155096155189E-01 a       438     0    30     1     3
  6.2554946368808637E-02 a       439     0    30     1     4
  1.2508195026435648E-01 a       440     0    30     1     5
 -9.9823595345300362E-03 a       441     0    30     1     6
 -2.4630017056277095E-01 a       442     0    30     1     7
  3.9594162965543030E-02 a       443     0    30     1     8
  1.0803083850281767E-01 a       444     0    30     1     9
 -2.1425909465741438E-02 a       445     0    30     1    10
  5.0153403626484863E-02 a       446     0    30     1    11
  8.9706881927089976E-02 a       447     0    30     1    12
 -2.4205248023561197E-02 a       448     0    30     1    13
  1.7649741758058621E-01 a       449     0    30     1    14
 -1.3037970405976471E-01 a       450     0    30     1    15
 -1.6183404953369449E-01 a       451     0    31     1     1
  2.0531169701803906E-01 a       452     0    31     1     2
  2.5696011344110020E-01 a       453     0    31     1     3
  2.5877537858987328E-02 a       454     0    31     1     4
 -3.0917476772985941E-01 a       455     0    31     1     5
  1.0942772948612690E-01 a       456     0    31     1     6
  1.4829460620716584E-01 a       457     0    31     1     7
  3.8103955223337704E-02 a       458     0    31     1     8
 -1.5007727166005769E-01 a       459     0    31     1     9
  1.6897004625586975E-01 a       460     0    31     1    10
  2.0726096981492417E-01 a       461     0    31     1    11
  2.7311935041036187E-02 a       462     0    31     1    12
  2.2189058713686685E-01 a       463     0    31     1    13
  2.3574899042965866E-01 a       464     0    31     1    14
 -3.4950034014901765E-02 a       465     0    31     1    15
 -1.1783959684225143E-01 a       466     0    32     1     1
 -4.4472170109752428E-02 a       467     0    32     1     2
 -5.7769872825291189E-02 a       468     0    32     1     3
  1.4493230071670765E-01 a       469     0    32     1     4
 -1.4612138037638678E-01 a       470     0    32     1     5
  7.4454845015875237E-02 a       471     0    32     1     6
  5.1179431558715648E-02 a       472     0    32     1     7
 -7.4267689738792747E-02 a       473     0    32     1     8
  5.1383673123410731E-02 a       474     0    32     1     9
 -1.3251905301337430E-01 a       475     0    32     1    10
  6.1122041075486085E-02 a       476     0    32     1    11
  3.1823479222494810E-01 a       477     0    32     1    12
 -6.7987289813943114E-02 a       478     0    32     1    13
 -2.5337672758564361E-01 a       479     0    32     1    14
 -2.7795481992277443E-01 a       480     0    32     1    15
  1.7031641127419270E-02 a       481     0    33     1     1
 -7.2950944228243775E-02 a       482     0    33     1     2
 -1.6251136078301148E-01 a       483     0    33     1     3
 -5.1130778698984247E-02 a       484     0    33     1     4
 -1.7253145838113057E-01 a       485     0    33     1     5
  6.7745240077897687E-02 a       486     0    33     1     6
  1.7189140540540736E-02 a       487     0    33     1     7
 -6.6548715355926838E-02 a       488     0    33     1     8
  8.8125004016290989E-02 a       489     0    33     1     9
 -2.5138023326189807E-01 a       490     0    33     1    10
  5.6933910423407327E-02 a       491     0    33     1    11
 -4.4780805841173256E-02 a       492     0    33     1    12
 -8.6682189819773464E-02 a       493     0    33     1    13
 -2.4428425256269545E-01 a       494     0    33     1    14
 -1.6456199982464326E-01 a       495     0    33     1    15
 -1.0803702469752130E-01 a       496     0    34     1     1
  2.5416719470788723E-01 a       497     0    34     1     2
 -1.3924005978009785E-01 a       498     0    34     1     3
  6.9734256115764739E-02 a       499     0    34     1     4
  3.5190123082237616E-02 a       500     0    34     1     5
 -4.4454170823394382E-02 a       501     0    34     1     6
  1.3650400809944344E-01 a       502     0    34     1     7
  1.1928402488799193E-01 a       503     0    34     1     8
 -7.0173806546408118E-02 a       504     0    34     1     9
  3.8835624646914729E-02 a       505     0    34     1    10
 -7.7696494335054142E-02 a       506     0    34     1    11
  1.1114615344096053E-01 a       507     0    34     1    12
 -6.6489130394741094E-02 a       508     0    34     1    13
  2.4164856891675173E-02 a       509     0    34     1    14
 -7.9957617562434607E-02 a       510     0    34     1    15
 -1.1589778716749052E-01 a       511     0    35     1     1
 -2.8868124294149528E-01 a       512     0    35     1     2
  6.2380155000435908E-02 a       513     0    35     1     3
  1.6403684731470067E-01 a       514     0    35     1     4
  7.4121083448886521E-03 a       515     0    35     1     5
  5.4763652575117297E-02 a       516     0    35     1     6
  5.1322832205678036E-02 a       517     0    35     1     7
 -1.0019392194256931E-01 a       518     0    35     1     8
  5.3218461067700264E-02 a       519     0    35     1     9
 -9.3036175179754793E-02 a       520     0    35     1    10
 -1.6580169046954460E-01 a       521     0    35     1    11
 -1.7633291853371327E-01 a       522     0    35     1    12
 -1.0225050838856524E-01 a       523     0    35     1    13
 -1.8673845444377909E-01 a       524     0    35     1    14
  8.3645732924948132E-02 a       525     0    35     1    15
  1.9051217593245540E-01 a       526     0    36     1     1
 -2.3256132320990738E-01 a       527     0    36     1     2
 -2.4411810185184720E-04 a       528     0    36     1     3
  1.8691208262253248E-01 a       529     0    36     1     4
  9.6094913626608450E-02 a       530     0    36     1     5
