################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3988823934991967E-01 a       122     0     9     1     2
  1.4616480177732716E-01 a       123     0     9     1     3
 -9.7175344666496410E-02 a       124     0     9     1     4
 -1.1704532836283812E-01 a       125     0     9     1     5
  1.3460478243273619E-01 a       126     0     9     1     6
 -8.4328623647924456E-02 a       127     0     9     1     7
  2.1816200592008825E-01 a       128     0     9     1     8
  3.2297069173126185E-02 a       129     0     9     1     9
  6.5992132808014942E-02 a       130     0     9     1    10
 -6.5192943700026582E-02 a       131     0     9     1    11
  7.3314303165160175E-02 a       132     0     9     1    12
 -7.2111916249830973E-02 a       133     0     9     1    13
  5.0700937718852521E-02 a       134     0     9     1    14
 -1.8873583818881845E-01 a       135     0     9     1    15
 -1.0080271562419159E-01 a       136     0    10     1     1
 -2.6118436798181538E-01 a       137     0    10     1     2
  9.6342581850410655E-02 a       138     0    10     1     3
  1.3639201750692512E-01 a       139     0    10     1     4
 -7.5872163696958927E-02 a       140     0    10     1     5
  1.0057093701572786E-01 a       141     0    10     1     6
 -2.4075467973263570E-02 a       142     0    10     1     7
  9.1073704395662494E-02 a       143     0    10     1     8
  1.3956720756844054E-01 a       144     0    10     1     9
 -1.9691191610440836E-01 a       145     0    10     1    10
 -6.4684382921678663E-02 a       146     0    10     1    11
  1.3743386142181511E-02 a       147     0    10     1    12
  1.8877178762077048E-03 a       148     0    10     1    13
  1.6568851962334358E-01 a       149     0    10     1    14
  3.8893003994226572E-02 a       150     0    10     1    15
 -1.9469969771320070E-01 a       151     0    11     1     1
  6.1468522995431048E-02 a       152     0    11     1     2
  1.4259575146719328E-01 a       153     0    11     1     3
 -2.8068514630301578E-02 a       154     0    11     1     4
  4.7496529585128219E-02 a       155     0    11     1     5
 -5.7020684830554245E-02 a       156     0    11     1     6
  1.6521025300672806E-01 a       157     0    11     1     7
  1.0269068883719254E-01 a       158     0    11     1     8
 -3.2442192072141413E-02 a       159     0    11     1     9
  1.2557557523437562E-01 a       160     0    11     1    10
 -2.4634516225289399E-01 a       161     0    11     1    11
 -1.8942658317273461E-01 a       162     0    11     1    12
 -1.8533900052529251E-01 a       163     0    11     1    13
 -7.2335117375386920E-02 a       164     0    11     1    14
  8.0359325467644765E-02 a       165     0    11     1    15
  2.2482668237671977E-01 a       166     0    12     1     1
 -1.5596045240622913E-01 a       167     0    12     1     2
  3.2369257261598873E-02 a       168     0    12     1     3
 -6.1666886568631420E-03 a       169     0    12     1     4
  1.9180483499881659E-01 a       170     0    12     1     5
 -2.4002921696626189E-01 a       171     0    12     1     6
 -1.6332147224261042E-02 a       172     0    12     1     7
 -2.4415794255271243E-02 a       173     0    12     1     8
  4.8854088498183387E-02 a       174     0    12     1     9
  1.0196307169702736E-02 a       175     0    12     1    10
  1.6484763913881065E-01 a       176     0    12     1    11
 -1.7714257496471089E-01 a       177     0    12     1    12
  1.3121023746330260E-01 a       178     0    12     1    13
 -7.7569575640100141E-02 a       179     0    12     1    14
  1.1202284427170880E-01 a       180     0    12     1    15
 -1.0563930693408263E-01 a       181     0    13     1     1
  1.8515760592547209E-01 a       182     0    13     1     2
 -1.6227690254896515E-01 a       183     0    13     1     3
 -6.2513877787564787E-02 a       184     0    13     1     4
 -1.3985113970791746E-01 a       185     0    13     1     5
  1.0921449320178260E-01 a       186     0    13     1     6
  1.3148074256557790E-01 a       187     0    13     1     7
 -7.9081504472989339E-02 a       188     0    13     1     8
  1.2366779971615605E-01 a       189     0    13     1     9
  2.7279437529725375E-02 a       190     0    13     1    10
  7.3879012742392482E-03 a       191     0    13     1    11
  2.6629974885473218E-01 a       192     0    13     1    12
  1.1917132836506561E-01 a       193     0    13     1    13
  6.8499867497809327E-02 a       194     0    13     1    14
  1.2500313559366816E-01 a       195     0    13     1    15
  2.0798821022458941E-01 a       196     0    14     1     1
 -9.9946021683220518E-02 a       197     0    14     1     2
 -1.5541267962810563E-02 a       198     0    14     1     3
  6.4556605484808544E-02 a       199     0    14     1     4
 -4.4627720640217458E-02 a       200     0    14     1     5
  5.6527027796409633E-02 a       201     0    14     1     6
 -1.5772186697538931E-01 a       202     0    14     1     7
 -4.0617614658873091E-02 a       203     0    14     1     8
  1.2069940977682007E-03 a       204     0    14     1     9
 -1.2191531226207369E-01 a       205     0    14     1    10
  2.2243443828293299E-01 a       206     0    14     1    11
  1.6646119632287987E-01 a       207     0    14     1    12
  1.6714698771483560E-01 a       208     0    14     1    13
  2.2736930695232146E-01 a       209     0    14     1    14
  1.5943012064004006E-01 a       210     0    14     1    15
 -6.9841696593220495E-02 a       211     0    15     1     1
 -9.2571255733159788E-02 a       212     0    15     1     2
 -2.2817650602217701E-01 a       213     0    15     1     3
 -1.8196668196602048E-01 a       214     0    15     1     4
 -1.5488019970731970E-01 a       215     0    15     1     5
 -1.3497246476051156E-01 a       216     0    15     1     6
 -5.7304982953633628E-02 a       217     0    15     1     7
  6.9452375619731338E-03 a       218     0    15     1     8
  5.0837791282349323E-03 a       219     0    15     1     9
 -2.3338778131775925E-01 a       220     0    15     1    10
 -3.0336487452516303E-03 a       221     0    15     1    11
 -6.6030744510978831E-02 a       222     0    15     1    12
 -2.2927614320891196E-01 a       223     0    15     1    13
  3.3325261531222278E-01 a       224     0    15     1    14
  3.3298356623798743E-02 a       225     0    15     1    15
 -7.8788776018332604E-02 a       226     0    16     1     1
 -2.2555479209210144E-01 a       227     0    16     1     2
 -4.5381061284371069E-02 a       228     0    16     1     3
  6.0288100875535620E-02 a       229     0    16     1     4
 -3.5630611784553311E-02 a       230     0    16     1     5
 -1.6117010597775860E-01 a       231     0    16     1     6
  1.1258960931094217E-01 a       232     0    16     1     7
 -6.4590084567969996E-02 a       233     0    16     1     8
 -4.7801028074941902E-02 a       234     0    16     1     9
  3.3485032246333722E-02 a       235     0    16     1    10
 -5.6034878296991768E-02 a       236     0    16     1    11
  8.8036049838985178E-03 a       237     0    16     1    12
 -6.5493456700876015E-02 a       238     0    16     1    13
 -9.2600097355316519E-02 a       239     0    16     1    14
 -3.0543521504466136E-02 a       240     0    16     1    15
 -1.3111912598286080E-01 a       241     0    17     1     1
  7.2778492213939366E-02 a       242     0    17     1     2
  1.4217851383407479E-01 a       243     0    17     1     3
 -3.1923791181572139E-02 a       244     0    17     1     4
  3.9508835299045413E-02 a       245     0    17     1     5
  2.6249340574583304E-02 a       246     0    17     1     6
 -2.2889666547391607E-02 a       247     0    17     1     7
  5.7072850578300138E-02 a       248     0    17     1     8
  1.3215639475170037E-02 a       249     0    17     1     9
 -7.1536462552903926E-02 a       250     0    17     1    10
  1.5845362154251447E-01 a       251     0    17     1    11
 -1.3467240114757503E-01 a       252     0    17     1    12
 -5.8274127772230296E-02 a       253     0    17     1    13
 -1.4050640768841158E-01 a       254     0    17     1    14
 -2.8366811899433630E-01 a       255     0    17     1    15
 -3.9987051347791278E-02 a       256     0    18     1     1
 -5.2258113269238508E-02 a       257     0    18     1     2
  1.2902061772583667E-01 a       258     0    18     1     3
  3.6986285632747574E-03 a       259     0    18     1     4
  1.9912827324236920E-01 a       260     0    18     1     5
  2.1924971902632012E-01 a       261     0    18     1     6
 -7.7827858373839959E-02 a       262     0    18     1     7
  8.2841243299960829E-02 a       263     0    18     1     8
  3.3958977800622714E-03 a       264     0    18     1     9
  1.5959086971029654E-01 a       265     0    18     1    10
 -3.5688248415140273E-03 a       266     0    18     1    11
 -1.2664688619882475E-01 a       267     0    18     1    12
  1.0822624241888795E-01 a       268     0    18     1    13
  7.0495924601575666E-02 a       269     0    18     1    14
  2.1372061930801453E-01 a       270     0    18     1    15
  1.1848738389878931E-01 a       271     0    19     1     1
 -1.8665169733995422E-02 a       272     0    19     1     2
 -1.6064068883080776E-01 a       273     0    19     1     3
  8.5794427172099133E-02 a       274     0    19     1     4
 -1.5363339612346136E-01 a       275     0    19     1     5
  3.2866614910802422E-02 a       276     0    19     1     6
 -5.4612162352403709E-02 a       277     0    19     1     7
 -5.1533421213226301E-02 a       278     0    19     1     8
  4.3616653113925291E-02 a       279     0    19     1     9
  1.6349330715273552E-01 a       280     0    19     1    10
 -1.1282828851109242E-02 a       281     0    19     1    11
 -8.5980727034120727E-02 a       282     0    19     1    12
 -6.6768140546217339E-02 a       283     0    19     1    13
  1.0814772411558847E-01 a       284     0    19     1    14
  1.6312758252552825E-01 a       285     0    19     1    15
  7.0101187613125573E-02 a       286     0    20     1     1
 -3.0052527718837090E-02 a       287     0    20     1     2
 -6.2311565496779228E-02 a       288     0    20     1     3
 -7.0717608082433256E-02 a       289     0    20     1     4
 -5.5345929162812120E-03 a       290     0    20     1     5
 -1.5813805175039292E-01 a       291     0    20     1     6
 -9.8527273877557373E-02 a       292     0    20     1     7
 -8.8274941524539366E-02 a       293     0    20     1     8
 -1.0841849747831495E-01 a       294     0    20     1     9
  2.3466640264724600E-02 a       295     0    20     1    10
 -1.3048479164508148E-01 a       296     0    20     1    11
 -1.2173953868959737E-01 a       297     0    20     1    12
 -1.0229546223123409E-01 a       298     0    20     1    13
  1.0861300390583927E-02 a       299     0    20     1    14
  1.2815554653727365E-01 a       300     0    20     1    15
 -2.7430895635595759E-01 a       301     0    21     1     1
 -2.2378203289746912E-01 a       302     0    21     1     2
  1.4342819611940749E-01 a       303     0    21     1     3
 -2.0473744154767359E-01 a       304     0    21     1     4
 -2.3492219132544556E-01 a       305     0    21     1     5
 -1.6224391191494947E-01 a       306     0    21     1     6
 -1.3724637228561529E-01 a       307     0    21     1     7
  1.2319796224191334E-01 a       308     0    21     1     8
  1.6824935100983188E-01 a       309     0    21     1     9
 -2.2979148598016144E-01 a       310     0    21     1    10
  1.4314683031137254E-01 a       311     0    21     1    11
 -5.7612475619434611E-02 a       312     0    21     1    12
 -1.2342428810710737E-01 a       313     0    21     1    13
  2.0837008698083467E-01 a       314     0    21     1    14
 -1.0612746741810176E-01 a       315     0    21     1    15
  5.3309193081481137E-03 a       316     0    22     1     1
 -1.5917204436424753E-01 a       317     0    22     1     2
  9.7641138146299850E-02 a       318     0    22     1     3
  2.7416770159672258E-02 a       319     0    22     1     4
 -1.8193091429312536E-01 a       320     0    22     1     5
 -8.1118363909144522E-02 a       321     0    22     1     6
  7.0013723046278453E-02 a       322     0    22     1     7
 -1.0507404759913623E-02 a       323     0    22     1     8
 -7.6651338308477406E-03 a       324     0    22     1     9
  7.7214985163623642E-02 a       325     0    22     1    10
  2.1017194526209348E-01 a       326     0    22     1    11
 -8.6505517707359571E-03 a       327     0    22     1    12
 -1.6503087574320527E-01 a       328     0    22     1    13
 -9.6888622259824184E-02 a       329     0    22     1    14
 -1.2230694550139910E-01 a       330     0    22     1    15
 -1.2208649340757732E-01 a       331     0    23     1     1
  9.7377081016653363E-02 a       332     0    23     1     2
  2.2755603644943306E-01 a       333     0    23     1     3
 -1.8164011561428492E-01 a       334     0    23     1     4
  3.0013882169711348E-02 a       335     0    23     1     5
  7.8880995642115675E-02 a       336     0    23     1     6
  1.4120636875154649E-01 a       337     0    23     1     7
  1.6494862032808283E-01 a       338     0    23     1     8
 -5.0410433967945489E-03 a       339     0    23     1     9
 -1.6508361348971856E-01 a       340     0    23     1    10
 -1.1358069672172137E-01 a       341     0    23     1    11
  1.5555836265734257E-01 a       342     0    23     1    12
  1.5830329554278538E-01 a       343     0    23     1    13
 -6.7402268591090900E-02 a       344     0    23     1    14
 -1.8064742163130067E-02 a       345     0    23     1    15
  1.1625709483671089E-01 a       346     0    24     1     1
 -3.7645982983852085E-02 a       347     0    24     1     2
  1.5836630037783900E-01 a       348     0    24     1     3
 -6.4462912791687366E-02 a       349     0    24     1     4
 -1.7297488661021343E-01 a       350     0    24     1     5
 -5.0043982496062095E-02 a       351     0    24     1     6
 -3.3090973908379756E-02 a       352     0    24     1     7
 -4.5985451517040657E-02 a       353     0    24     1     8
  1.9161152744889576E-01 a       354     0    24     1     9
  6.2761096138923486E-02 a       355     0    24     1    10
  5.2727893251182142E-02 a       356     0    24     1    11
  2.8802407519135206E-02 a       357     0    24     1    12
 -1.4756166490706707E-02 a       358     0    24     1    13
 -2.1470124843184413E-01 a       359     0    24     1    14
  1.1451227671836135E-01 a       360     0    24     1    15
 -2.8719926876792296E-01 a       361     0    25     1     1
 -3.3757925546342077E-01 a       362     0    25     1     2
 -2.1204805670070222E-03 a       363     0    25     1     3
  7.6997115686485665E-02 a       364     0    25     1     4
  5.3445816647600279E-02 a       365     0    25     1     5
  9.7173514795970500E-02 a       366     0    25     1     6
  1.8397988909172233E-01 a       367     0    25     1     7
 -2.4335736176587287E-02 a       368     0    25     1     8
  2.6787369251530763E-02 a       369     0    25     1     9
 -1.0116198592225788E-01 a       370     0    25     1    10
  1.2022749011098614E-02 a       371     0    25     1    11
  2.4852031510953343E-01 a       372     0    25     1    12
  8.0150906721104725E-02 a       373     0    25     1    13
 -7.6054557196241365E-02 a       374     0    25     1    14
  4.2969886342507736E-02 a       375     0    25     1    15
  1.2692354063499433E-02 a       376     0    26     1     1
  1.1568156428588701E-01 a       377     0    26     1     2
 -1.7273298788294250E-01 a       378     0    26     1     3
  4.3791117603613143E-02 a       379     0    26     1     4
  1.3186604069602170E-01 a       380     0    26     1     5
 -2.2357153742208799E-01 a       381     0    26     1     6
 -2.2892157914168279E-02 a       382     0    26     1     7
  8.0338731856774322E-03 a       383     0    26     1     8
  1.9190590451045935E-03 a       384     0    26     1     9
 -3.3374185253839679E-02 a       385     0    26     1    10
 -1.4042077684916829E-01 a       386     0    26     1    11
  2.2604487678449140E-02 a       387     0    26     1    12
  3.2304257983929940E-02 a       388     0    26     1    13
 -6.4227496937885833E-02 a       389     0    26     1    14
  4.9255507678142491E-02 a       390     0    26     1    15
 -4.0068874446803515E-02 a       391     0    27     1     1
 -1.5144627421643872E-02 a       392     0    27     1     2
  1.6625667503730346E-01 a       393     0    27     1     3
  9.4988390376175551E-03 a       394     0    27     1     4
 -5.8726202587466948E-02 a       395     0    27     1     5
  3.4481388555246455E-02 a       396     0    27     1     6
 -1.5938075991447399E-02 a       397     0    27     1     7
  1.3084962817858994E-01 a       398     0    27     1     8
  8.6345525088917033E-02 a       399     0    27     1     9
  1.2096597440660768E-03 a       400     0    27     1    10
 -1.0101685419514575E-01 a       401     0    27     1    11
  9.5759069877372871E-02 a       402     0    27     1    12
  4.9066182954859136E-02 a       403     0    27     1    13
 -9.5310227647518262E-03 a       404     0    27     1    14
  7.2842363725740489E-02 a       405     0    27     1    15
 -1.3618237355835181E-02 a       406     0    28     1     1
 -4.2445626885249714E-02 a       407     0    28     1     2
  6.7519496524134776E-02 a       408     0    28     1     3
  7.9554315976284422E-03 a       409     0    28     1     4
  2.6104372686867106E-02 a       410     0    28     1     5
 -1.2045974975779471E-01 a       411     0    28     1     6
 -1.5423952261251284E-01 a       412     0    28     1     7
  7.3232818996823721E-03 a       413     0    28     1     8
  7.3124985837601311E-02 a       414     0    28     1     9
 -1.2798387683048067E-02 a       415     0    28     1    10
  1.3283961602142949E-01 a       416     0    28     1    11
 -7.8869707343091358E-02 a       417     0    28     1    12
 -1.0629370521175749E-01 a       418     0    28     1    13
 -9.1129762625942592E-02 a       419     0    28     1    14
 -1.1271900433619404E-01 a       420     0    28     1    15
 -2.4886845538366067E-01 a       421     0    29     1     1
  1.3407815674246770E-01 a       422     0    29     1     2
  1.2166551211633034E-01 a       423     0    29     1     3
  1.9313764930511110E-01 a       424     0    29     1     4
  2.0109354539239901E-01 a       425     0    29     1     5
  3.1367040481718879E-02 a       426     0    29     1     6
  5.3378641618555392E-02 a       427     0    29     1     7
  1.7073466765890169E-01 a       428     0    29     1     8
 -1.6860875282470014E-01 a       429     0    29     1     9
  1.5879838970355628E-01 a       430     0    29     1    10
  1.1198088531076981E-01 a       431     0    29     1    11
  7.7027763306204963E-02 a       432     0    29     1    12
  4.4464526537348260E-02 a       433     0    29     1    13
  7.8722643733536699E-02 a       434     0    29     1    14
 -1.3179665132170179E-01 a       435     0    29     1    15
  6.3876483208440207E-02 a       436     0    30     1     1
 -6.0362860337898911E-03 a       437     0    30     1     2
 -3.7806615749245147E-02 a       438     0    30     1     3
 -5.5421416855696154E-02 a       439     0    30     1     4
 -3.2677097903434406E-02 a       440     0    30     1     5
  6.9857707993912768E-03 a       441     0    30     1     6
 -1.3658817911271276E-01 a       442     0    30     1     7
 -1.4724393229664787E-01 a       443     0    30     1     8
  1.1277437134527929E-01 a       444     0    30     1     9
  2.2905245309926014E-01 a       445     0    30     1    10
  4.4755534745457910E-02 a       446     0    30     1    11
 -1.6336156945152161E-01 a       447     0    30     1    12
 -1.0565316893768076E-01 a       448     0    30     1    13
 -2.0838291650852634E-02 a       449     0    30     1    14
  1.4151631397557940E-01 a       450     0    30     1    15
 -1.4821263518588437E-01 a       451     0    31     1     1
 -6.0902011998784658E-02 a       452     0    31     1     2
 -3.9637955628365786E-02 a       453     0    31     1     3
 -8.6628150391302963E-02 a       454     0    31     1     4
  2.4654941370117309E-01 a       455     0    31     1     5
 -2.3792762106173970E-01 a       456     0    31     1     6
 -2.9992596208717226E-01 a       457     0    31     1     7
  8.1634289560075110E-02 a       458     0    31     1     8
 -1.5656824542469872E-01 a       459     0    31     1     9
 -2.3300781365822247E-02 a       460     0    31     1    10
  1.8871037342840460E-01 a       461     0    31     1    11
 -1.3726994231073464E-01 a       462     0    31     1    12
 -3.0438489334241408E-02 a       463     0    31     1    13
 -2.0159847357415622E-01 a       464     0    31     1    14
 -2.5991170732488678E-01 a       465     0    31     1    15
  1.7192914287069757E-02 a       466     0    32     1     1
 -5.7837346481692732E-02 a       467     0    32     1     2
  1.1919882412085481E-01 a       468     0    32     1     3
  3.0120726738487702E-02 a       469     0    32     1     4
  1.1897824844726433E-01 a       470     0    32     1     5
 -1.0180570664634112E-01 a       471     0    32     1     6
  1.0460774281238944E-01 a       472     0    32     1     7
 -4.8310697363942418E-02 a       473     0    32     1     8
  8.8332699666814091E-02 a       474     0    32     1     9
 -6.1898420330027515E-02 a       475     0    32     1    10
  6.3561558442767993E-02 a       476     0    32     1    11
 -3.7669010029663781E-02 a       477     0    32     1    12
 -1.2335996462883032E-01 a       478     0    32     1    13
  2.9397967931818241E-02 a       479     0    32     1    14
 -5.5779535377287089E-02 a       480     0    32     1    15
  5.1930571419657512E-02 a       481     0    33     1     1
 -1.4256154298189214E-01 a       482     0    33     1     2
  2.5043781221937234E-01 a       483     0    33     1     3
 -1.1475454646436568E-01 a       484     0    33     1     4
  1.0585738315565595E-01 a       485     0    33     1     5
  8.0235516837456698E-03 a       486     0    33     1     6
 -3.0447916392033264E-01 a       487     0    33     1     7
  6.1463125277828552E-02 a       488     0    33     1     8
  7.9988371832571924E-03 a       489     0    33     1     9
 -3.0560396299624942E-01 a       490     0    33     1    10
 -1.2348689758432922E-02 a       491     0    33     1    11
  8.3788346625637639E-02 a       492     0    33     1    12
  4.1687495143274141E-02 a       493     0    33     1    13
 -5.2202344744080385E-02 a       494     0    33     1    14
 -2.1136318539360127E-01 a       495     0    33     1    15
  5.4735900042000220E-02 a       496     0    34     1     1
  2.1667745764245759E-02 a       497     0    34     1     2
 -4.6621426133193321E-03 a       498     0    34     1     3
 -1.7978455299057541E-01 a       499     0    34     1     4
  8.6210067410634209E-02 a       500     0    34     1     5
  1.6064642144489363E-01 a       501     0    34     1     6
  3.1972223990794996E-01 a       502     0    34     1     7
 -1.7602810529845822E-01 a       503     0    34     1     8
 -1.5670685355952552E-01 a       504     0    34     1     9
  4.1748450345714577E-01 a       505     0    34     1    10
 -2.6581971722551841E-02 a       506     0    34     1    11
 -6.1941002806216137E-02 a       507     0    34     1    12
  1.0053380984453533E-01 a       508     0    34     1    13
 -1.9776616239723926E-01 a       509     0    34     1    14
  2.3354670834708377E-01 a       510     0    34     1    15
 -2.0965882412390055E-01 a       511     0    35     1     1
  1.7298938125854060E-01 a       512     0    35     1     2
  6.6666174915110963E-03 a       513     0    35     1     3
  1.7339941960216151E-01 a       514     0    35     1     4
  2.8456859296925808E-02 a       515     0    35     1     5
  1.0429384885434602E-01 a       516     0    35     1     6
 -3.2719059045905934E-02 a       517     0    35     1     7
 -1.8775476895660562E-02 a       518     0    35     1     8
  4.2486801253819852E-02 a       519     0    35     1     9
 -1.2483165163559963E-01 a       520     0    35     1    10
 -8.0066969139611671E-02 a       521     0    35     1    11
  1.7615974476813764E-01 a       522     0    35     1    12
  5.0435001478891670E-02 a       523     0    35     1    13
  2.0841235270907701E-01 a       524     0    35     1    14
 -1.8771775635462902E-02 a       525     0    35     1    15
  6.9980496154231728E-02 a       526     0    36     1     1
  2.1475113264683868E-01 a       527     0    36     1     2
  3.1048775687391678E-01 a       528     0    36     1     3
  6.3916950627265406E-02 a       529     0    36     1     4
 -1.6412652519311008E-01 a       530     0    36     1     5
