################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.3282645839188938E-02 a       315     0    21     1    15
  6.6525590865610038E-02 a       316     0    22     1     1
 -1.8676304105282877E-02 a       317     0    22     1     2
 -2.7407627869787989E-02 a       318     0    22     1     3
 -1.6247844983383938E-01 a       319     0    22     1     4
 -2.0557623885453033E-01 a       320     0    22     1     5
  5.7199728815511851E-02 a       321     0    22     1     6
  1.0486451159869756E-01 a       322     0    22     1     7
 -3.6043343133505976E-02 a       323     0    22     1     8
 -1.4036198991661711E-01 a       324     0    22     1     9
  4.0017907365514541E-02 a       325     0    22     1    10
 -1.8637821964226578E-01 a       326     0    22     1    11
  8.7249257236559713E-02 a       327     0    22     1    12
  1.2663514298553077E-01 a       328     0    22     1    13
 -3.7285331323803077E-03 a       329     0    22     1    14
 -5.6190825349840268E-02 a       330     0    22     1    15
 -9.1808747667635568E-02 a       331     0    23     1     1
  1.2932725644405443E-01 a       332     0    23     1     2
 -2.3716734146994996E-02 a       333     0    23     1     3
  6.5380520933407529E-02 a       334     0    23     1     4
 -1.0222677382514629E-01 a       335     0    23     1     5
  2.9674805418586436E-01 a       336     0    23     1     6
 -2.1606480976781828E-01 a       337     0    23     1     7
  2.6155715271060986E-02 a       338     0    23     1     8
  1.0357682784446105E-01 a       339     0    23     1     9
 -6.1875551649346033E-04 a       340     0    23     1    10
 -2.2017913557176222E-01 a       341     0    23     1    11
 -1.2156388658702152E-01 a       342     0    23     1    12
  8.6714292993212164E-02 a       343     0    23     1    13
 -2.6607152869676694E-02 a       344     0    23     1    14
 -1.5142385980172782E-01 a       345     0    23     1    15
 -1.6926961953995975E-01 a       346     0    24     1     1
 -3.1657004338244560E-01 a       347     0    24     1     2
 -1.4436264235773863E-01 a       348     0    24     1     3
  1.2390276187850015E-01 a       349     0    24     1     4
  1.0247148604346995E-01 a       350     0    24     1     5
  1.5968372206813530E-01 a       351     0    24     1     6
 -1.0730899023773331E-01 a       352     0    24     1     7
 -1.4400212757191691E-01 a       353     0    24     1     8
  1.7695410214917129E-01 a       354     0    24     1     9
  9.4600974956511683E-03 a       355     0    24     1    10
  1.2576358045624911E-01 a       356     0    24     1    11
  9.6333360094853382E-02 a       357     0    24     1    12
  6.0770633165803667E-02 a       358     0    24     1    13
  5.7627546776847553E-02 a       359     0    24     1    14
  1.8088482689904969E-01 a       360     0    24     1    15
  1.2594942676530452E-01 a       361     0    25     1     1
 -2.0289669489248369E-01 a       362     0    25     1     2
 -2.0330630943978306E-01 a       363     0    25     1     3
  1.5445811183774402E-01 a       364     0    25     1     4
 -2.1297660851326294E-01 a       365     0    25     1     5
 -1.0250808648938327E-01 a       366     0    25     1     6
  4.3374882712774544E-02 a       367     0    25     1     7
 -2.7120310537775562E-02 a       368     0    25     1     8
  2.2108812715617474E-01 a       369     0    25     1     9
 -6.1035495748205187E-02 a       370     0    25     1    10
 -3.8912944817524026E-02 a       371     0    25     1    11
  9.8349888577214425E-02 a       372     0    25     1    12
  5.7079707224079311E-02 a       373     0    25     1    13
 -1.3723664871922661E-01 a       374     0    25     1    14
 -9.7508341431204931E-02 a       375     0    25     1    15
  5.3165463212972802E-02 a       376     0    26     1     1
