################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.2020221029549003E-01 a         1     0     1     1     1
 -4.7927349598035351E-01 a         2     0     1     1     2
 -5.2438253144153257E-01 a         3     0     1     1     3
  6.3836721177414568E-01 a         4     0     1     1     4
 -4.2843916848106539E-02 a         5     0     1     1     5
  3.1218191786258603E-01 a         6     0     1     1     6
  1.1436327169199405E+00 a         7     0     1     1     7
  7.3151109749327425E-01 a         8     0     1     1     8
 -1.5752042730054622E-01 a         9     0     1     1     9
  5.6391381229303106E-01 a        10     0     1     1    10
  2.3045433257374914E-01 a        11     0     1     1    11
  6.1631897574420280E-01 a        12     0     1     1    12
  3.6993767988093362E-01 a        13     0     1     1    13
 -5.1079734325211379E-01 a        14     0     1     1    14
  6.6462649945806240E-01 a        15     0     1     1    15
  1.9189966769058661E-01 a        16     0     2     1     1
  1.1727120068733898E-02 a        17     0     2     1     2
 -9.1949841533685697E-02 a        18     0     2     1     3
 -9.9204368232828155E-01 a        19     0     2     1     4
 -1.1230352886162382E+00 a        20     0     2     1     5
  5.6855575020159532E-02 a        21     0     2     1     6
 -1.3745014788684420E+00 a        22     0     2     1     7
 -1.3363141995318417E+00 a        23     0     2     1     8
  1.0468780086548559E+00 a        24     0     2     1     9
 -5.6973486536439877E-01 a        25     0     2     1    10
 -1.3505695395038533E+00 a        26     0     2     1    11
  9.9892186116183623E-01 a        27     0     2     1    12
  3.3279967196132082E-01 a        28     0     2     1    13
 -3.4075048830593091E-01 a        29     0     2     1    14
  9.9647055148070929E-01 a        30     0     2     1    15
  8.2268193608568485E-01 a        31     0     3     1     1
 -1.7331216246523415E-01 a        32     0     3     1     2
  1.3686848807919930E-01 a        33     0     3     1     3
 -3.1417733918358981E-01 a        34     0     3     1     4
 -6.0795317181280395E-01 a        35     0     3     1     5
  6.8236046480524004E-02 a        36     0     3     1     6
  2.2549270285263978E-01 a        37     0     3     1     7
 -3.4645743345676960E-01 a        38     0     3     1     8
  4.8225151548315907E-02 a        39     0     3     1     9
 -2.8025467787124636E-01 a        40     0     3     1    10
 -7.9727175099528924E-02 a        41     0     3     1    11
  8.3683680920221748E-01 a        42     0     3     1    12
  2.6538271386916362E-01 a        43     0     3     1    13
  1.8423302215681836E-01 a        44     0     3     1    14
  1.8621220706625718E-01 a        45     0     3     1    15
 -9.3000661256685234E-03 a        46     0     4     1     1
 -6.6331683423019006E-01 a        47     0     4     1     2
  1.4464111670314572E-01 a        48     0     4     1     3
 -3.6830850621025091E-01 a        49     0     4     1     4
 -1.7316255541864659E-01 a        50     0     4     1     5
 -1.4449538909216586E-01 a        51     0     4     1     6
  6.8905113390703909E-01 a        52     0     4     1     7
 -3.4946123112500938E-01 a        53     0     4     1     8
 -1.0233283357482441E+00 a        54     0     4     1     9
  3.6351329070027261E-01 a        55     0     4     1    10
  1.4199761176178133E-01 a        56     0     4     1    11
  4.4013158771874911E-01 a        57     0     4     1    12
  7.6967741316568153E-02 a        58     0     4     1    13
  3.0940940079034935E-02 a        59     0     4     1    14
  1.3209077626661347E-01 a        60     0     4     1    15
  2.5512401833021603E-01 a        61     0     5     1     1
 -4.5484950101765326E-01 a        62     0     5     1     2
  3.4757328388769304E-01 a        63     0     5     1     3
 -9.3331461008606886E-01 a        64     0     5     1     4
  3.0342935203955344E-02 a        65     0     5     1     5
 -4.6718037337424123E-01 a        66     0     5     1     6
 -7.0057567266267284E-01 a        67     0     5     1     7
 -5.7470145649866589E-01 a        68     0     5     1     8
 -1.4479542389891329E+00 a        69     0     5     1     9
  1.9785579606403775E-01 a        70     0     5     1    10
 -2.8684668928517926E-01 a        71     0     5     1    11
 -7.5341924835961027E-02 a        72     0     5     1    12
  2.3051768745493947E-01 a        73     0     5     1    13
  1.3172813651490997E-01 a        74     0     5     1    14
 -1.0339669395940529E+00 a        75     0     5     1    15
 -8.2686867453100144E-01 a        76     0     6     1     1
  5.6527204250459581E-02 a        77     0     6     1     2
 -3.8935224114394390E-01 a        78     0     6     1     3
 -8.6716132720839043E-02 a        79     0     6     1     4
  4.6309574052622948E-01 a        80     0     6     1     5
  2.8854277062136219E-01 a        81     0     6     1     6
  2.4099715454457346E-01 a        82     0     6     1     7
  8.4202457629404659E-01 a        83     0     6     1     8
 -2.5219911621815660E-01 a        84     0     6     1     9
 -7.6651947566432821E-01 a        85     0     6     1    10
 -8.3878090986070464E-02 a        86     0     6     1    11
 -4.2205954367960441E-01 a        87     0     6     1    12
  1.3328994440396280E-01 a        88     0     6     1    13
  6.3258948351501976E-01 a        89     0     6     1    14
 -8.6072932468907248E-01 a        90     0     6     1    15
 -1.6287506626722373E-01 a        91     0     7     1     1
 -4.9983120616696929E-02 a        92     0     7     1     2
 -5.0552807955422559E-02 a        93     0     7     1     3
  1.1355415157617284E-01 a        94     0     7     1     4
 -1.0166709024734717E-02 a        95     0     7     1     5
  1.2110299419016934E-01 a        96     0     7     1     6
  1.5295268593004874E-01 a        97     0     7     1     7
 -1.6270798061108574E-01 a        98     0     7     1     8
  1.0335297599719662E-01 a        99     0     7     1     9
  6.8768793106722152E-03 a       100     0     7     1    10
 -7.9085699060583839E-02 a       101     0     7     1    11
 -2.3886580319374251E-01 a       102     0     7     1    12
 -1.1152196898705204E-01 a       103     0     7     1    13
 -1.3118241516340554E-01 a       104     0     7     1    14
 -3.4990598911636495E-01 a       105     0     7     1    15
 -4.3156732072751058E-01 a       106     0     8     1     1
  3.2035541987202265E-01 a       107     0     8     1     2
 -2.3213015501704598E-01 a       108     0     8     1     3
  2.7437439199541663E-01 a       109     0     8     1     4
 -6.1979076600209064E-02 a       110     0     8     1     5
 -1.5864186188784460E-01 a       111     0     8     1     6
 -3.2065911950417680E-01 a       112     0     8     1     7
  1.8343647392599144E-01 a       113     0     8     1     8
 -8.0449670298705381E-02 a       114     0     8     1     9
 -3.5387403975580906E-02 a       115     0     8     1    10
  6.6197298484791320E-02 a       116     0     8     1    11
 -5.1285002233391086E-01 a       117     0     8     1    12
  4.5351839789648893E-02 a       118     0     8     1    13
 -2.8080637258573793E-02 a       119     0     8     1    14
 -4.2326234569539815E-02 a       120     0     8     1    15
  8.3667719887579506E-01 a       121     0     9     1     1
 -1.7049528941000047E-01 a       122     0     9     1     2
 -6.7513010167197268E-02 a       123     0     9     1     3
 -5.9702457654926544E-01 a       124     0     9     1     4
  9.8821273188043746E-01 a       125     0     9     1     5
  5.0621737444556258E-01 a       126     0     9     1     6
  6.6480217569537647E-02 a       127     0     9     1     7
  1.1993391012748955E+00 a       128     0     9     1     8
  1.3379218173492194E-01 a       129     0     9     1     9
 -3.2389648697670625E-01 a       130     0     9     1    10
 -2.6319800640281732E-01 a       131     0     9     1    11
 -5.4502419905677857E-01 a       132     0     9     1    12
 -3.7682327444347868E-01 a       133     0     9     1    13
 -5.2425331489610338E-01 a       134     0     9     1    14
 -3.4690407610531365E-01 a       135     0     9     1    15
 -3.4598337176660071E-01 a       136     0    10     1     1
 -1.6844529006992178E-02 a       137     0    10     1     2
  7.5942923206129376E-01 a       138     0    10     1     3
