################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3436086156226874E-01 a       195     0    13     1    15
 -2.8731616005454719E-01 a       196     0    14     1     1
 -7.8155287342424229E-01 a       197     0    14     1     2
  1.8002961895260497E-01 a       198     0    14     1     3
  3.9712742732210876E-01 a       199     0    14     1     4
 -4.0154656599904504E-01 a       200     0    14     1     5
 -1.6124657198758208E-02 a       201     0    14     1     6
  6.5658103669334014E-02 a       202     0    14     1     7
  4.2053227753218764E-01 a       203     0    14     1     8
 -5.5789242537746431E-01 a       204     0    14     1     9
 -5.0374473744453663E-01 a       205     0    14     1    10
  1.2707047546832810E+00 a       206     0    14     1    11
  1.9183075996080204E-01 a       207     0    14     1    12
  4.4425931092451743E-01 a       208     0    14     1    13
 -5.7718736205665144E-01 a       209     0    14     1    14
  1.0415104730436664E+00 a       210     0    14     1    15
 -2.9247880814915006E-01 a       211     0    15     1     1
 -5.5552956373264807E-03 a       212     0    15     1     2
 -1.4545920864899037E-01 a       213     0    15     1     3
 -7.0510741109900882E-02 a       214     0    15     1     4
 -1.6999527679869833E-01 a       215     0    15     1     5
 -3.4884583482974801E-01 a       216     0    15     1     6
  4.4611053272572343E-01 a       217     0    15     1     7
 -2.1193820759028936E-01 a       218     0    15     1     8
 -4.1318656641403556E-01 a       219     0    15     1     9
  2.7189082606342890E-01 a       220     0    15     1    10
  1.4123826278002188E-01 a       221     0    15     1    11
  4.1555742698962156E-01 a       222     0    15     1    12
  4.7989201748051658E-01 a       223     0    15     1    13
  1.4240092869465990E-01 a       224     0    15     1    14
 -4.4660919902531460E-02 a       225     0    15     1    15
 -2.2663592785405112E-02 a       226     0    16     1     1
 -1.0917373649710584E-01 a       227     0    16     1     2
  8.7190867824105497E-02 a       228     0    16     1     3
  8.6097479124760679E-02 a       229     0    16     1     4
  1.9903615984061251E-01 a       230     0    16     1     5
  4.0190757179432679E-01 a       231     0    16     1     6
  2.4459645062114680E-02 a       232     0    16     1     7
  9.7543112029039966E-02 a       233     0    16     1     8
  1.7486638825594403E-01 a       234     0    16     1     9
  1.3384390532640744E-01 a       235     0    16     1    10
  3.3936253073297040E-01 a       236     0    16     1    11
  7.4746918121616920E-02 a       237     0    16     1    12
  3.2933456662782556E-01 a       238     0    16     1    13
  3.6090056653713715E-01 a       239     0    16     1    14
 -2.9270450710503762E-03 a       240     0    16     1    15
  5.7108044386241819E-01 a       241     0    17     1     1
  9.2821506751886770E-03 a       242     0    17     1     2
 -6.8768950571499332E-01 a       243     0    17     1     3
  3.4300971524857421E-01 a       244     0    17     1     4
  2.9645158547105051E-03 a       245     0    17     1     5
  5.3370008599689667E-01 a       246     0    17     1     6
