################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.5048097998241329E-01 a         1     0     1     1     1
 -2.4681386256329901E-01 a         2     0     1     1     2
 -1.5356061953616304E-01 a         3     0     1     1     3
  7.1462767361413243E-02 a         4     0     1     1     4
 -7.7607953985555173E-02 a         5     0     1     1     5
  6.9591430994748321E-02 a         6     0     1     1     6
  8.9094941905590946E-02 a         7     0     1     1     7
 -2.1339450264466445E-01 a         8     0     1     1     8
 -5.7767453331249531E-02 a         9     0     1     1     9
 -6.3719577322334006E-02 a        10     0     1     1    10
 -3.6685352917636277E-01 a        11     0     2     1     1
  2.5334925338004355E-01 a        12     0     2     1     2
  2.7690798950101775E-01 a        13     0     2     1     3
 -2.2696215646113693E-01 a        14     0     2     1     4
 -1.8920879017579668E-02 a        15     0     2     1     5
 -6.5071343875591200E-02 a        16     0     2     1     6
  2.8471259175343450E-01 a        17     0     2     1     7
 -1.0384286535940212E-02 a        18     0     2     1     8
 -2.1730584267542843E-01 a        19     0     2     1     9
 -1.3844619079185359E-02 a        20     0     2     1    10
  1.5436723467843161E-01 a        21     0     3     1     1
 -8.4380349722875406E-02 a        22     0     3     1     2
 -2.6087217387702727E-01 a        23     0     3     1     3
 -2.1872657926765629E-01 a        24     0     3     1     4
  1.4974446134901012E-01 a        25     0     3     1     5
  1.7506440747363960E-01 a        26     0     3     1     6
 -2.0764743922790183E-01 a        27     0     3     1     7
  1.3082888552678784E-01 a        28     0     3     1     8
  2.9464509436122538E-01 a        29     0     3     1     9
 -1.4156895514334122E-01 a        30     0     3     1    10
 -2.9750721534384772E-01 a        31     0     4     1     1
 -4.2442285413819648E-02 a        32     0     4     1     2
 -2.4060175636904452E-01 a        33     0     4     1     3
  8.5215978538353512E-02 a        34     0     4     1     4
 -2.3876528056872731E-01 a        35     0     4     1     5
 -4.7194197625407830E-02 a        36     0     4     1     6
 -4.6857884136440250E-02 a        37     0     4     1     7
  1.6540651916215218E-01 a        38     0     4     1     8
  3.6694858723922509E-02 a        39     0     4     1     9
 -2.1328672308525895E-01 a        40     0     4     1    10
 -1.9152597925443640E-01 a        41     0     5     1     1
  3.0831194823079766E-01 a        42     0     5     1     2
  2.8602115697446795E-01 a        43     0     5     1     3
 -2.4964773435535936E-01 a        44     0     5     1     4
 -1.2219402486100314E-02 a        45     0     5     1     5
 -3.4890331886511874E-02 a        46     0     5     1     6
 -3.1910036525969820E-01 a        47     0     5     1     7
 -1.2470507983145450E-01 a        48     0     5     1     8
  4.5626328937734256E-01 a        49     0     5     1     9
 -1.3898551732720968E-01 a        50     0     5     1    10
 -2.2896520813547368E-02 a        51     0     6     1     1
 -1.2469555971090505E-01 a        52     0     6     1     2
  1.0140647022065497E-01 a        53     0     6     1     3
  3.0502314252661228E-01 a        54     0     6     1     4
 -2.3542174207893643E-01 a        55     0     6     1     5
 -2.6072992860446109E-01 a        56     0     6     1     6
  5.9595835606667841E-02 a        57     0     6     1     7
  1.9268109816784054E-01 a        58     0     6     1     8
  1.5365992578409596E-01 a        59     0     6     1     9
  1.3888402346886780E-01 a        60     0     6     1    10
 -1.7203144914716628E-01 a        61     0     7     1     1
  1.2487874191455996E-01 a        62     0     7     1     2
 -7.1173646525308248E-02 a        63     0     7     1     3
  2.6970833778053937E-02 a        64     0     7     1     4
  2.7272398552494109E-01 a        65     0     7     1     5
  1.7666766321891275E-01 a        66     0     7     1     6
 -2.4635774696704732E-01 a        67     0     7     1     7
 -1.4727878902436634E-01 a        68     0     7     1     8
  7.4207383959330186E-02 a        69     0     7     1     9
 -2.0109120982389092E-01 a        70     0     7     1    10
 -2.1938144706178112E-01 a        71     0     8     1     1
  1.8859849674581231E-01 a        72     0     8     1     2
  1.6214633595395150E-01 a        73     0     8     1     3
 -8.1669740489508161E-02 a        74     0     8     1     4
 -7.4252102123459687E-02 a        75     0     8     1     5
 -2.7587683569618021E-01 a        76     0     8     1     6
 -6.1283483606337730E-02 a        77     0     8     1     7
  2.2141118120405615E-01 a        78     0     8     1     8
 -2.8122560780464673E-01 a        79     0     8     1     9
  3.0375347524972918E-01 a        80     0     8     1    10
  1.6030404179019944E-01 a        81     0     9     1     1
 -9.1058307069504726E-02 a        82     0     9     1     2
