################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4111893205030969E-02 a       165     0    17     1     5
 -4.2605456847816151E-02 a       166     0    17     1     6
 -6.3274652432466091E-02 a       167     0    17     1     7
  3.9950665522099454E-01 a       168     0    17     1     8
  7.3370686248569655E-02 a       169     0    17     1     9
  8.5334101153024908E-02 a       170     0    17     1    10
 -2.2860228631139501E-01 a       171     0    18     1     1
  5.2115499819606399E-02 a       172     0    18     1     2
  4.8074630081062178E-02 a       173     0    18     1     3
 -1.0363419585354642E-02 a       174     0    18     1     4
  3.0167056215219623E-01 a       175     0    18     1     5
 -6.9015861569556969E-02 a       176     0    18     1     6
 -3.5713090458664404E-01 a       177     0    18     1     7
  2.5163215400762123E-01 a       178     0    18     1     8
  8.4284732892887668E-02 a       179     0    18     1     9
  1.8528275219215645E-01 a       180     0    18     1    10
  1.1972659806813607E-01 a       181     0    19     1     1
 -1.2536898377769864E-01 a       182     0    19     1     2
  5.1726509607972426E-02 a       183     0    19     1     3
 -2.5515055084359972E-02 a       184     0    19     1     4
  4.9051927944349877E-01 a       185     0    19     1     5
 -3.2266181856791830E-02 a       186     0    19     1     6
  3.7025275513048933E-01 a       187     0    19     1     7
 -2.5372236311814123E-01 a       188     0    19     1     8
  1.0910873647088056E-04 a       189     0    19     1     9
 -1.2015245994073101E-01 a       190     0    19     1    10
 -1.9271684739536735E-01 a       191     0    20     1     1
  2.1208936003729573E-01 a       192     0    20     1     2
  1.3229531264916350E-01 a       193     0    20     1     3
 -3.8302394753537444E-02 a       194     0    20     1     4
  2.4929196230956574E-01 a       195     0    20     1     5
 -4.3551820602564961E-02 a       196     0    20     1     6
 -1.8879474842629132E-01 a       197     0    20     1     7
  1.8002743643994365E-01 a       198     0    20     1     8
  1.5712186680423643E-01 a       199     0    20     1     9
 -7.4800522536674274E-03 a       200     0    20     1    10
 -2.5372152835103950E-01 a       201     0    21     1     1
  1.9920864194632945E-01 a       202     0    21     1     2
 -1.0674585918854343E-01 a       203     0    21     1     3
  8.6339949906631519E-02 a       204     0    21     1     4
 -2.4830280383486963E-01 a       205     0    21     1     5
 -1.6699927407991566E-01 a       206     0    21     1     6
 -3.6316971800538039E-01 a       207     0    21     1     7
  3.3174859964623260E-01 a       208     0    21     1     8
 -6.7556283044991297E-02 a       209     0    21     1     9
  1.4749973237976907E-01 a       210     0    21     1    10
 -2.6509928300597019E-01 a       211     0    22     1     1
  1.5392591064884742E-01 a       212     0    22     1     2
 -4.5808494556747591E-02 a       213     0    22     1     3
  9.9401222537507744E-02 a       214     0    22     1     4
 -2.9418839213419864E-02 a       215     0    22     1     5
 -2.4835089501626115E-01 a       216     0    22     1     6
 -5.2111748241308771E-02 a       217     0    22     1     7
  3.0432138369846823E-01 a       218     0    22     1     8
 -3.1773596763138651E-01 a       219     0    22     1     9
 -8.8291349982197689E-02 a       220     0    22     1    10
  2.6842462715546361E-01 a       221     0    23     1     1
 -2.1670581611328230E-01 a       222     0    23     1     2
  2.7164693511906141E-01 a       223     0    23     1     3
 -3.6992838845313170E-01 a       224     0    23     1     4
 -2.3427194216055400E-01 a       225     0    23     1     5
  2.2697037837075881E-01 a       226     0    23     1     6
 -2.5552380674066244E-01 a       227     0    23     1     7
 -1.5080997066457585E-01 a       228     0    23     1     8
  3.6136005725493539E-02 a       229     0    23     1     9
 -2.1279793979127552E-02 a       230     0    23     1    10
 -1.9701791395849685E-01 a       231     0    24     1     1
  3.1772898287842782E-01 a       232     0    24     1     2
 -2.7545894408142174E-01 a       233     0    24     1     3
  2.8765386570614854E-01 a       234     0    24     1     4
  3.2988002996041632E-01 a       235     0    24     1     5
 -3.7594120902417366E-01 a       236     0    24     1     6
 -2.6086001851762225E-01 a       237     0    24     1     7
  3.3749881702950973E-01 a       238     0    24     1     8
 -4.0093501661450110E-03 a       239     0    24     1     9
 -3.5522708975006284E-01 a       240     0    24     1    10
 -4.8600449340538553E-02 a       241     0    25     1     1
 -2.2764640614343984E-01 a       242     0    25     1     2
  1.1682503444380923E-01 a       243     0    25     1     3
 -2.6609371833537607E-02 a       244     0    25     1     4
  9.2043867393107104E-02 a       245     0    25     1     5
 -2.7259049237721389E-01 a       246     0    25     1     6
  2.3386692246302607E-01 a       247     0    25     1     7
 -8.6909714925840861E-02 a       248     0    25     1     8
 -4.2784423514331610E-01 a       249     0    25     1     9
 -1.9228757633772137E-01 a       250     0    25     1    10
 -3.6361024292022542E-01 a       251     0    26     1     1
  1.6033851812991071E-01 a       252     0    26     1     2
  2.5777881795270643E-02 a       253     0    26     1     3
 -1.6533333805018369E-01 a       254     0    26     1     4
  1.4764336337377329E-01 a       255     0    26     1     5
  1.7013171403778193E-01 a       256     0    26     1     6
 -1.1078537157467473E-01 a       257     0    26     1     7
 -2.2452187274061983E-01 a       258     0    26     1     8
  2.2933194946437353E-02 a       259     0    26     1     9
 -2.5747856366822780E-01 a       260     0    26     1    10
 -3.3718596935147192E-03 a       261     0    27     1     1
 -2.3874148330033723E-01 a       262     0    27     1     2
 -2.3834465532610611E-02 a       263     0    27     1     3
  5.5625818165777385E-02 a       264     0    27     1     4
 -4.5913449091022829E-01 a       265     0    27     1     5
  3.2676695170669956E-01 a       266     0    27     1     6
 -9.2305366120785520E-02 a       267     0    27     1     7
 -1.3319575690936059E-01 a       268     0    27     1     8
 -2.8087403396842636E-02 a       269     0    27     1     9
  2.1079102485836906E-01 a       270     0    27     1    10
  1.7598185780179507E-01 a       271     0    28     1     1
 -1.7097619469174230E-01 a       272     0    28     1     2
  2.0329768317539732E-02 a       273     0    28     1     3
 -1.0640738863305534E-01 a       274     0    28     1     4
  1.2801301111234656E-01 a       275     0    28     1     5
  7.3465228532545349E-02 a       276     0    28     1     6
  1.6592017515185027E-02 a       277     0    28     1     7
 -3.2705124436533173E-01 a       278     0    28     1     8
  1.2895021424501837E-01 a       279     0    28     1     9
  1.1706832926859084E-01 a       280     0    28     1    10
 -1.2488608957758784E-01 a       281     0    29     1     1
  6.2308679638550524E-02 a       282     0    29     1     2
 -1.4223786014877682E-01 a       283     0    29     1     3
  2.6733296795934246E-02 a       284     0    29     1     4
 -9.4886554394156997E-02 a       285     0    29     1     5
 -2.4431154662460744E-01 a       286     0    29     1     6
  1.8931465082691522E-02 a       287     0    29     1     7
 -4.6461729408587497E-02 a       288     0    29     1     8
 -1.9030939585777470E-01 a       289     0    29     1     9
 -7.1115653192688174E-03 a       290     0    29     1    10
 -2.1558947137394055E-01 a       291     0    30     1     1
  5.3734979811780652E-02 a       292     0    30     1     2
  1.1920002083188984E-01 a       293     0    30     1     3
  3.7367055252763105E-02 a       294     0    30     1     4
  2.7240192157772625E-01 a       295     0    30     1     5
 -1.5882243496592294E-01 a       296     0    30     1     6
  8.3017760607238589E-02 a       297     0    30     1     7
 -3.0348657620904962E-01 a       298     0    30     1     8
 -1.4631964840329778E-01 a       299     0    30     1     9
  1.0707451718349517E-01 a       300     0    30     1    10
  1.4211328504263668E-01 a       301     0    31     1     1
 -2.6807922038254428E-01 a       302     0    31     1     2
 -2.1572030761023259E-01 a       303     0    31     1     3
  1.0061003977336613E-01 a       304     0    31     1     4
 -1.5902801547125350E-01 a       305     0    31     1     5
 -7.3353609065216208E-02 a       306     0    31     1     6
  8.1435999601136150E-03 a       307     0    31     1     7
  1.6894377576494315E-01 a       308     0    31     1     8
 -2.2668117354556286E-01 a       309     0    31     1     9
 -2.0546204836435100E-01 a       310     0    31     1    10
  1.4416432215601127E-01 a       311     0    32     1     1
