LAMMPS data file via write_data, version 5 Jun 2019, timestep = 1020000

744 atoms
3 atom types

0.0000000000000000e+00 1.3161440743621954e+01 xlo xhi
0.0000000000000000e+00 8.9076089999999990e+00 ylo yhi
0.0000000000000000e+00 6.2846800000000002e+01 zlo zhi

Masses

1 1
2 16
3 47.86

Atoms # atomic

181 3 1.2550450045306867e+00 2.1546036637605748e+00 7.4550072666457101e-01 1 -1 0
246 2 1.1844966988683161e+00 3.7439727485306431e+00 2.2159312547458661e+00 1 -1 0
71 2 4.3537229983006691e+00 3.6689557077021955e+00 3.0919092627520537e+00 0 -1 0
248 3 1.1288688058906122e+00 3.6184196100734511e+00 4.3669367240548773e+00 1 -1 0
62 3 4.5566198206324353e+00 3.5691158746656484e+00 1.2867267503098763e+00 0 -1 0
3 2 5.7896742126297926e+00 2.1469436833673097e+00 1.0067228190862656e+00 0 -1 0
4 2 3.1499350070789567e+00 2.1981893944307176e+00 1.0135362304399396e+00 0 -1 0
188 3 1.1805652072374500e+00 7.3556039317325850e-01 3.9590200283930712e+00 1 -1 0
11 2 4.4501570816606133e+00 6.5857486793140319e-01 3.0573538003341705e+00 0 -1 0
186 2 1.1277040518692634e+00 5.3046559777396141e-01 2.1871772191497145e+00 1 -1 0
2 3 4.4674525173930011e+00 5.4045561072641912e-01 1.1601613056263280e+00 0 -1 0
189 2 2.4106681637896430e+00 2.0619925855747852e+00 4.0560183337236806e+00 1 -1 0
7 3 4.5097752775517597e+00 2.1549759797650982e+00 4.4206463119846848e+00 0 -1 0
190 2 1.9549044822706887e-02 2.1457600595789974e+00 4.2806056925624834e+00 1 -1 0
10 2 6.4365854889966272e+00 2.1509453691113798e+00 4.2732914883859561e+00 0 -1 0
72 2 4.4745352347512126e+00 3.5377080802628105e+00 5.6745599891511604e+00 0 -1 0
74 3 4.5794926476257176e+00 3.5649929287372673e+00 7.7479511971298676e+00 0 -1 0
257 2 1.2748979898608652e+00 3.4720714331912155e+00 6.3568150137177328e+00 1 -1 0
193 3 1.2640334134148181e+00 1.9966035723496287e+00 7.5144478457653365e+00 1 -1 0
16 2 3.3117403402461756e+00 2.0658170050403473e+00 7.6224307914530440e+00 0 -1 0
15 2 5.9788904969833174e+00 2.1313816857225225e+00 7.5608726075406345e+00 0 -1 0
197 2 1.2011470829895805e+00 6.5767033054796409e-01 6.1837959836392260e+00 1 -1 0
14 3 4.5643455835587643e+00 6.2906130127456916e-01 7.7995407436522637e+00 0 -1 0
12 2 4.4929464526752430e+00 6.2135329541367901e-01 5.5932454763094190e+00 0 -1 0
198 2 1.2255754167162249e+00 5.3378026878154838e-01 8.8752638780250326e+00 1 -1 0
258 2 1.2998005522875800e+00 3.5594401457329181e+00 8.9260751921206651e+00 1 -1 0
84 2 4.4636048156650627e+00 3.5505645909279608e+00 1.2243599444249213e+01 0 -1 0
83 2 4.6395796605676471e+00 3.6211122345967004e+00 9.6414386583719320e+00 0 -1 0
19 3 4.6303978805646864e+00 2.0724398430873596e+00 1.0969625137120222e+01 0 -1 0
201 2 2.5157993610247917e+00 2.1054285205328807e+00 1.0984555458825126e+01 1 -1 0
269 2 1.1341713205603006e+00 3.4784361096617231e+00 1.2933042008387146e+01 1 -1 0
260 3 1.4181577112365960e+00 3.4924165954429780e+00 1.0810117056831981e+01 1 -1 0
209 2 1.0947069298065539e+00 5.7881832641325659e-01 1.2889744611892894e+01 1 -1 0
200 3 1.2513320837245814e+00 4.6093495707442433e-01 1.0732439694736239e+01 1 -1 0
24 2 4.5252879433419482e+00 6.6132488280352097e-01 1.2209537025671983e+01 0 -1 0
23 2 4.6536532360307792e+00 6.0555998267281075e-01 9.6025750050534793e+00 0 -1 0
202 2 1.1108962774338706e-02 2.0939776552092724e+00 1.0838755246397607e+01 1 -1 0
28 2 3.2593163344358698e+00 2.0699851906545748e+00 1.4043341890950627e+01 0 -1 0
86 3 4.5086498041682201e+00 3.4797564989123799e+00 1.4396750290250703e+01 0 -1 0
212 3 1.4372518730117276e+00 6.3013735685255168e-01 1.7589341489647857e+01 1 -1 0
205 3 1.2611713006595300e+00 2.0201855459152824e+00 1.4178502857732481e+01 1 -1 0
272 3 1.2876990440386202e+00 3.5518454537668118e+00 1.7476195383049593e+01 1 -1 0
213 2 2.6773015743152415e+00 2.0805872562935557e+00 1.7535114624693868e+01 1 -1 0
31 3 4.6749838363231504e+00 1.9631052967381120e+00 1.7749244627777699e+01 0 -1 0
270 2 1.3151682564101170e+00 3.6293553292281930e+00 1.5566312617512445e+01 1 -1 0
95 2 4.7063641655879564e+00 3.3945565266771784e+00 1.6249966422200639e+01 0 -1 0
27 2 5.7823807457368224e+00 2.1460648405887532e+00 1.4244728752423311e+01 0 -1 0
26 3 4.5738379903109623e+00 4.8643177617244887e-01 1.4456110921290170e+01 0 -1 0
210 2 1.4042085823896993e+00 7.1449077611531520e-01 1.5559632989926639e+01 1 -1 0
35 2 4.6330274521388999e+00 4.5792804308856361e-01 1.6398251717569273e+01 0 -1 0
214 2 1.7780778040925926e-01 1.9727689342878316e+00 1.7528049243108502e+01 1 -1 0
282 2 1.2629178585539309e+00 3.5415977718588167e+00 2.2108894913588273e+01 1 -1 0
98 3 4.5417905533466660e+00 3.5751938755133055e+00 2.1099424657784407e+01 0 -1 0
96 2 4.5100591939549206e+00 3.4679840284853327e+00 1.8898982608072888e+01 0 -1 0
40 2 3.3418674205071803e+00 2.0162372216624216e+00 2.1021593856738392e+01 0 -1 0
281 2 1.2117335998725145e+00 3.4644275775571116e+00 1.9691124032822231e+01 1 -1 0
217 3 1.1794792729366863e+00 2.0041309425260634e+00 2.0798487389745439e+01 1 -1 0
39 2 5.8703642331327455e+00 1.9524726991367245e+00 2.0945795223226607e+01 0 -1 0
36 2 4.4455902851458919e+00 4.9833059092080517e-01 1.8906199735674974e+01 0 -1 0
221 2 1.3855711549684404e+00 6.2563612265101165e-01 1.9584584404420763e+01 1 -1 0
222 2 1.2178108787604291e+00 5.1301464898170146e-01 2.2178435262463307e+01 1 -1 0
38 3 4.5094655228574529e+00 5.4624101139003278e-01 2.1027608772370424e+01 0 -1 0
43 3 4.5595433654719963e+00 1.9659014255382166e+00 2.4158203757576779e+01 0 -1 0
225 2 2.6255890612882458e+00 2.0322465855139242e+00 2.4110510320990066e+01 1 -1 0
48 2 4.6253536214752806e+00 5.3318221775812247e-01 2.5410387799638652e+01 0 -1 0
284 3 1.4361838462183878e+00 3.6557398656101872e+00 2.3941872852748059e+01 1 -1 0
293 2 1.5763021866633919e+00 3.4084533901673182e+00 2.6197965004841780e+01 1 -1 0
108 2 4.7374860874023632e+00 3.3961978574666158e+00 2.5555083609124807e+01 0 -1 0
107 2 4.6827084940427763e+00 3.5636541129407044e+00 2.2973870994939237e+01 0 -1 0
224 3 1.3434041887419259e+00 5.9047122998078316e-01 2.4083694518882417e+01 1 -1 0
47 2 4.7331400183374113e+00 5.7777149428098618e-01 2.2868382486648290e+01 0 -1 0
233 2 1.4308015262688969e+00 4.8995931370881313e-01 2.6225064332378658e+01 1 -1 0
226 2 8.8369758369696003e-02 2.1747562992406757e+00 2.4245225926518952e+01 1 -1 0
296 3 1.2532295956415718e+00 3.5067371818547626e+00 3.0827699046625195e+01 1 -1 0
237 2 2.6404315933000793e+00 2.0967696724492386e+00 3.0833497191855503e+01 1 -1 0
52 2 3.4481186093408711e+00 1.9141984411102544e+00 2.7554080103648026e+01 0 -1 0
55 3 4.7279363078429677e+00 2.0128173504398847e+00 3.1095154281641950e+01 0 -1 0
119 2 4.7086050301290747e+00 3.5351223218146441e+00 2.9571854012081936e+01 0 -1 0
294 2 1.3569554144510918e+00 3.5440740452674198e+00 2.8909882692655565e+01 1 -1 0
236 3 1.5573273919134880e+00 5.6372916179270771e-01 3.0763017642534290e+01 1 -1 0
229 3 1.5434304955604623e+00 2.0323033709152236e+00 2.7461376665977998e+01 1 -1 0
110 3 4.8414485667732343e+00 3.3635193471503775e+00 2.7783413796742565e+01 0 -1 0
51 2 6.0398492680454892e+00 1.9692936158790688e+00 2.7465538642582036e+01 0 -1 0
59 2 4.6487648890216935e+00 5.1256805575397235e-01 2.9598005839770479e+01 0 -1 0
50 3 4.7926847518473208e+00 3.8555682649871936e-01 2.7784390447710653e+01 0 -1 0
234 2 1.3730857007997659e+00 3.7289394287896549e-01 2.8892422493818387e+01 1 -1 0
238 2 1.9205981408620248e-01 1.9739545702767922e+00 3.1070038986523194e+01 1 -1 0
433 1 6.6777961689133403e-01 3.9879527881408916e+00 3.3630527816070298e+01 -1 6 0
435 2 1.4204393290548429e+00 3.4963288959344343e+00 3.3093257251294212e+01 -1 6 0
473 1 5.8532932845336552e+00 2.9156219480745231e+00 3.4212142679331073e+01 -2 6 0
120 2 4.8018433190318959e+00 3.4781931094737288e+00 3.2119751102126038e+01 0 -1 0
561 2 1.5747272458538120e+00 6.9128253523335559e-01 3.3059740991307535e+01 2 3 0
434 1 2.1587567631024691e+00 4.0717982066528862e+00 3.3366850563847187e+01 -1 6 0
560 1 1.5426494604350944e+00 1.7156731549562561e+00 3.3171657839213715e+01 2 3 0
559 1 7.1775940573894825e-01 3.1368830733495712e-01 3.3390109125413943e+01 2 3 0
60 2 4.7472374491969598e+00 5.4747791914121113e-01 3.2163705493032296e+01 0 -1 0
629 1 3.9183873975652830e+00 5.9605421508571521e-01 3.5039914924265709e+01 1 7 0
698 1 3.1188211544278457e+00 2.8800976371268927e+00 3.5002941717056565e+01 1 6 0
699 2 3.1989404303549853e+00 2.1268851720896573e+00 3.5606370605970767e+01 1 6 0
720 2 5.1461725371286224e+00 3.2888855345426569e+00 3.7281632958492885e+01 -3 6 0
363 2 1.2445317991961746e+00 1.0119869174434977e+00 3.7084568877815840e+01 -1 2 0
361 1 1.9198936948878542e+00 1.1095891999478240e+00 3.6385235176394986e+01 -1 2 0
520 1 6.6492523922423580e-02 4.1580944651211995e+00 3.9832929154240652e+01 1 2 0
671 1 5.9993516212900948e+00 1.5365041088510460e+00 3.9769912897377004e+01 -7 13 0
719 1 5.7039481159499950e+00 3.0785756806303168e+00 3.6589265553801134e+01 -3 6 0
534 2 1.3955929142533463e+00 1.0324608813101677e+00 3.9837835450132303e+01 0 11 0
718 1 5.1912518317934584e+00 2.5493604403269607e+00 3.7932596220639994e+01 -3 6 0
697 1 3.8796098627618427e+00 2.4421747226719006e+00 3.6260558641275786e+01 1 6 0
362 1 8.2983801952068648e-01 1.5965570289859618e-01 3.6985377580556943e+01 -1 2 0
533 1 1.4348716727475976e+00 9.8106724164213277e-01 3.8817098855754530e+01 0 11 0
672 2 5.5302502342592916e+00 1.0911851703783921e+00 3.9075043207930960e+01 -7 13 0
670 1 6.1287301870150293e+00 5.6096394101372704e-01 3.8355181760268195e+01 -7 13 0
431 1 9.5604738362945987e-02 2.2147402004323484e+00 3.6831222807228023e+01 0 -3 0
576 2 5.1270464371501099e+00 4.2531341628777053e+00 4.0333221334907940e+01 2 6 0
532 1 5.0496849965577251e-01 1.3248717203389708e+00 4.0040962636716699e+01 0 11 0
454 1 2.5457761029216970e+00 2.3071820815531434e+00 4.1004687449797444e+01 -3 8 0
483 2 6.1404167330442698e+00 5.2196611550249972e-01 4.3409891291833283e+01 0 9 0
456 2 2.9452562513513891e+00 3.1139008241742059e+00 4.1457169226047952e+01 -3 8 0
455 1 2.3800492546573593e+00 3.8404600541458551e+00 4.1174488471723521e+01 -3 8 0
379 1 2.9476078553462259e+00 2.8949898423413933e+00 4.3445543658601302e+01 2 7 0
625 1 9.4417606656781977e-02 4.2294360096832202e+00 4.3531943457040356e+01 1 6 0
619 1 3.4872668691030841e+00 8.9716026451379050e-01 4.3474515012537040e+01 -3 8 0
620 1 5.1765391780355507e+00 4.3132681977808822e+00 4.4782033347773108e+01 0 6 0
380 1 3.8097943419744680e+00 2.7906266580919010e+00 4.4737806195290837e+01 2 7 0
381 2 3.0972126045127801e+00 2.3232327542973992e+00 4.4197646663864568e+01 2 7 0
575 1 4.5125110875208767e+00 3.7784644822558282e+00 4.0994276235666661e+01 2 6 0
481 1 5.1773701918789934e+00 2.3778348831795917e-01 4.3286023015486279e+01 0 9 0
496 1 5.4186582538972985e+00 2.4221587506342996e+00 4.6063907348586497e+01 0 8 0
423 2 1.8850819191490864e+00 1.2367796570010734e+00 4.5975502359168807e+01 -4 4 0
422 1 2.3779165561741431e+00 1.5247641806956902e+00 4.5166591969939553e+01 -4 4 0
421 1 1.4871566022089993e+00 2.0349757461534645e+00 4.6389578180486481e+01 -4 4 0
538 1 4.8395074572219006e+00 3.8967989798010536e+00 4.6619238869311808e+01 2 -4 0
661 1 3.0048205731404063e+00 1.2236180006254602e+00 4.7241310118890738e+01 -2 1 0
399 2 6.0276920562497365e+00 7.7400699459385391e-01 4.6027312261256462e+01 1 8 0
539 1 3.1817520537855146e+00 2.0273148253635149e+00 4.8632820376151535e+01 -1 -3 0
540 2 3.6774731248652888e+00 1.4333944788048243e+00 4.8036161827630423e+01 -1 -3 0
567 2 4.9936474318729944e+00 3.3178506668173586e+00 4.5745882830253528e+01 -1 0 0
397 1 5.2131016125737162e+00 2.3442615006629081e-01 4.6301541216267722e+01 1 8 0
486 2 4.4953979935566790e-01 3.6557642247505475e+00 4.6770138736051926e+01 1 6 0
558 2 5.8429572732282453e-01 1.5943986454697243e+00 4.9167518213294592e+01 -2 5 0
731 1 4.8661953569269842e+00 5.6772896054759037e-01 4.9201643655602879e+01 1 3 0
398 1 6.3169428815772113e+00 6.3154531653852153e-01 4.5084784141977984e+01 1 8 0
485 1 2.8130021346927675e-01 3.5174050887498076e+00 4.5816090952223234e+01 1 6 0
557 1 9.7478095574098500e-01 7.5918995869441130e-01 4.8873129363486996e+01 -2 5 0
526 1 4.3799430730149236e-01 1.0651209026932912e-01 4.5928765585554608e+01 2 -1 0
597 2 5.0665619471156047e+00 1.9534223846895440e+00 5.1366564640154273e+01 3 5 0
742 1 2.6115257403911927e+00 9.2161992866738274e-01 5.3323965988208826e+01 -6 12 0
446 1 4.1209174686258709e+00 3.6547587411560984e+00 5.0580877869118645e+01 -1 -8 0
687 2 1.2616576317665089e+00 3.3032208477105094e+00 5.1201897342868207e+01 0 4 0
445 1 2.7474211257998551e+00 4.1011796368751279e+00 5.0719820409234806e+01 -1 -8 0
685 1 1.5249780940728002e+00 2.5464237807576695e+00 5.1871026940579810e+01 0 4 0
447 2 3.5783925658048874e+00 4.3973379437720626e+00 5.0339433649719901e+01 -1 -8 0
596 1 5.4214856640556262e+00 2.0430517536639408e+00 5.2264328665726239e+01 3 5 0
744 2 1.7308095240693229e+00 1.3017314824795778e+00 5.2972358122582655e+01 -6 12 0
595 1 4.9095914329490693e+00 1.1012209857649256e+00 5.0991901584688208e+01 3 5 0
686 1 8.8913664494527977e-01 2.8052963523142740e+00 5.0416516865203903e+01 0 4 0
743 1 1.3341781136190649e+00 1.8886115880060093e+00 5.3706589525100803e+01 -6 12 0
721 1 2.6176849678608935e-02 3.9565412307592926e+00 5.1916342556077133e+01 -2 6 0
658 1 6.5051886900514164e+00 2.3135707862185924e+00 5.0550218541362582e+01 0 3 0
459 2 5.9810205649900032e+00 2.1735698509444634e-01 5.7526847189167732e+01 -4 4 0
506 1 2.0633866299289978e+00 7.6024522987230087e-02 5.6946257555199317e+01 1 5 0
524 1 2.3092458909524254e+00 3.6037473994536189e+00 5.5530802260105531e+01 1 12 0
429 2 6.8446914166671780e-01 2.9043396746434627e+00 5.4947659793578779e+01 -1 9 0
408 2 3.5874421888675840e+00 9.9088598333238609e-01 5.6336351140699861e+01 -3 -1 0
428 1 4.1723543799625418e-01 3.8849599829957224e+00 5.5021303030350104e+01 -1 9 0
608 1 2.7208803276044176e+00 3.5520315832855838e+00 5.8017621845624703e+01 1 1 0
523 1 3.2698620451824754e+00 2.6519573618692722e+00 5.6157096203033063e+01 1 12 0
407 1 4.3627217890408181e+00 7.8918017041263311e-01 5.7001639259973388e+01 -3 -1 0
525 2 3.1375841936890856e+00 3.6263334105661742e+00 5.6078078128030889e+01 1 12 0
691 1 6.5127071310285931e+00 3.4070485108983508e+00 5.6778101991304297e+01 -7 7 0
406 1 3.8880432119270125e+00 5.5106917952127277e-01 5.5503516105613606e+01 -3 -1 0
694 1 4.0675772104840338e+00 4.0423480577257225e+00 5.4574749377031551e+01 1 7 0
412 1 3.0326717189077357e-01 2.8657121041949809e-02 5.8250022351483381e+01 0 10 0
710 1 6.5200550779417750e+00 2.2584287970493357e+00 5.4549634785900984e+01 -1 3 0
579 2 5.9158536338414507e+00 4.3824881471446808e+00 5.8348091122195832e+01 0 3 0
378 2 4.9893846824072066e+00 3.6591630079725546e+00 6.1840243920798898e+01 -1 5 0
656 1 3.0430477439927754e+00 1.8298119023501400e+00 5.9611764491201946e+01 -1 5 0
185 2 1.4416403686276709e+00 6.7273985261450508e-01 6.2459930864692105e+01 1 -1 -1
724 1 4.7895888383966057e+00 1.8344026287764859e+00 6.1743954285394175e+01 0 4 0
565 1 5.9690339059899502e+00 3.7319720530691520e+00 6.1941941394810250e+01 -3 -1 0
673 1 5.9125560900064222e-01 3.4401844507666977e+00 6.0965726277597312e+01 2 0 0
245 2 1.2281484602192760e+00 3.5531640736534591e+00 6.2471571185170831e+01 1 -1 -1
458 1 6.3805973614629341e+00 3.8903853299231278e-01 5.8400012593849596e+01 -4 4 0
609 2 3.2395762279908995e+00 3.3118164188898902e+00 5.8821246588631773e+01 1 1 0
726 2 4.5811101774073997e+00 9.2714243885525749e-01 6.1861288647749952e+01 0 4 0
657 2 2.9408399189724115e+00 9.3368332684691291e-01 5.9987898621007098e+01 -1 5 0
655 1 2.1351599733467652e+00 1.0404316244278764e+00 6.0543041236459231e+01 -1 5 0
631 1 2.8209289140027449e+00 3.8714982127636661e+00 5.9548862846706264e+01 0 3 0
725 1 3.7343378321581446e+00 8.2638658932297682e-01 6.1194149411745343e+01 0 4 0
578 1 5.2425069943099114e+00 3.7791573453026448e+00 5.8732383641786903e+01 0 3 0
674 1 1.1609593929499319e-01 4.0362619802264907e+00 5.9582781802791352e+01 2 0 0
555 2 6.5783960694560673e+00 2.9904437273025917e-02 6.0210067087877817e+01 5 9 0
553 1 5.6856640240981333e+00 2.0079516788606860e-01 6.0591587705778188e+01 5 9 0
131 2 4.4900534618992269e+00 6.4810802797785518e+00 3.1136565496724473e+00 0 -1 0
124 2 3.2930531612153593e+00 8.0465531780151682e+00 9.1610017498812502e-01 0 -1 0
122 3 4.3902700058429538e+00 6.5039512348348811e+00 1.1895339614752778e+00 0 -1 0
306 2 1.3123944965532821e+00 6.6557453324049707e+00 2.1432929935866736e+00 1 -1 0
63 2 5.7172295596844993e+00 5.1288410437739920e+00 1.0325436680928533e+00 0 -1 0
70 2 6.4085300007541601e+00 4.9954702510338151e+00 4.4228166522824850e+00 0 -1 0
301 3 1.2028650626407464e+00 8.1171709177095970e+00 6.7750300844558220e-01 1 -1 0
123 2 5.7291636021394314e+00 7.9737197914588371e+00 1.1258238073438234e+00 0 -1 0
308 3 1.3025197599233833e+00 6.5448117768225345e+00 4.0212819665195223e+00 1 -1 0
241 3 1.2870376150465086e+00 5.0509878249119087e+00 9.4665208100241771e-01 1 -1 0
64 2 3.1851438901761591e+00 5.1693237381899335e+00 7.1733416903065705e-01 0 -1 0
309 2 2.5786343893486823e+00 8.0074164711622995e+00 4.1558159376061576e+00 1 -1 0
127 3 4.4493589346248132e+00 8.1042228397259919e+00 4.3879158476933826e+00 0 -1 0
130 2 6.5348483452109987e+00 8.2434083280341728e+00 4.3384020821113873e+00 0 -1 0
249 2 2.4834651338999834e+00 5.0239697027998069e+00 4.2483618544006170e+00 1 -1 0
132 2 4.6053942252044209e+00 6.5373815594869038e+00 5.6389525816528492e+00 0 -1 0
313 3 1.3551239903615084e+00 7.9663948496894461e+00 7.3712278547972163e+00 1 -1 0
136 2 3.2952124679288790e+00 8.1473884575325961e+00 7.7044789516745738e+00 0 -1 0
317 2 1.4697846394831173e+00 6.4885569865872634e+00 6.2960848120559847e+00 1 -1 0
134 3 4.5674164347405899e+00 6.6343024344609747e+00 7.8598528847205902e+00 0 -1 0
76 2 3.3015522983308818e+00 4.9530438525824660e+00 7.8033074564448315e+00 0 -1 0
135 2 5.8549871448865902e+00 7.9868155785482218e+00 7.7601939447200490e+00 0 -1 0
75 2 5.9191338781365479e+00 5.1332930827917478e+00 7.6219873002999865e+00 0 -1 0
253 3 1.2685834801601512e+00 5.0401903540876321e+00 7.6678450647102352e+00 1 -1 0
318 2 1.3209406041603633e+00 6.5353108610628627e+00 8.8058707440788133e+00 1 -1 0
67 3 4.5438037113867225e+00 5.0829086801137882e+00 4.5645262073453177e+00 0 -1 0
320 3 1.2516037435496974e+00 6.4690064470019522e+00 1.0862724723309855e+01 1 -1 0
329 2 1.2639063501441254e+00 6.5102543975590947e+00 1.2947011808379056e+01 1 -1 0
143 2 4.5136042230756637e+00 6.5742696161580003e+00 9.7123956874972368e+00 0 -1 0
139 3 4.5796054781206541e+00 7.9811549005474003e+00 1.1148108775399571e+01 0 -1 0
144 2 4.6534905011908254e+00 6.5535523721256430e+00 1.2288156338484637e+01 0 -1 0
321 2 2.5039644302896171e+00 8.0419691920608916e+00 1.0981460498511192e+01 1 -1 0
79 3 4.7019883158141340e+00 5.0281769381513559e+00 1.1099662305436880e+01 0 -1 0
261 2 2.5420206631608289e+00 5.0431484512571396e+00 1.0908487700628161e+01 1 -1 0
142 2 6.5249598056301048e+00 8.0099057442853265e+00 1.0888793500167845e+01 0 -1 0
155 2 4.5544450421557219e+00 6.3991306756407793e+00 1.6313962663921767e+01 0 -1 0
333 2 2.5322890380503034e+00 7.8153450700634188e+00 1.7390798266083763e+01 1 -1 0
151 3 4.6897823499934388e+00 7.8675388155139432e+00 1.7728164418318404e+01 0 -1 0
325 3 1.4353937607687963e+00 7.9618344798946525e+00 1.4052184834624518e+01 1 -1 0
88 2 3.2475974750177632e+00 4.9593190005570591e+00 1.4156911910564634e+01 0 -1 0
148 2 3.3357454541457967e+00 8.0704469179207141e+00 1.4092977231054476e+01 0 -1 0
330 2 1.2045799977140768e+00 6.5414339115489009e+00 1.5387502206821523e+01 1 -1 0
146 3 4.6280911193502758e+00 6.4621187412279690e+00 1.4429544336450020e+01 0 -1 0
332 3 1.2309862754072112e+00 6.5483050441372770e+00 1.7173539216710445e+01 1 -1 0
147 2 5.7926531776366321e+00 8.0405345711571385e+00 1.4323478910218387e+01 0 -1 0
91 3 4.4347477591883901e+00 4.9732884580173131e+00 1.7648514257842496e+01 0 -1 0
265 3 1.4202830533209889e+00 4.9956761574329915e+00 1.4150510885403259e+01 1 -1 0
273 2 2.4853201009864678e+00 4.9340517567798177e+00 1.7694403959615819e+01 1 -1 0
87 2 5.7860477053317956e+00 5.0404046127315105e+00 1.4243407132227162e+01 0 -1 0
154 2 6.5753887462312388e+00 8.0259068050394990e+00 1.7672425018018796e+01 0 -1 0
334 2 9.1266958760765748e-03 8.0007512332469588e+00 1.7458597115434220e+01 1 -1 0
158 3 4.5287498472845105e+00 6.5936237398608846e+00 2.1171928938786682e+01 0 -1 0
160 2 3.3632841491624563e+00 7.9463590364405157e+00 2.0785699096311490e+01 0 -1 0
342 2 1.4188846220301117e+00 6.5976285713956555e+00 2.2194646033568247e+01 1 -1 0
341 2 1.1804525984106045e+00 6.4906282504239616e+00 1.9652607077975858e+01 1 -1 0
156 2 4.6988839321354634e+00 6.3314131439944354e+00 1.8799166153011264e+01 0 -1 0
337 3 1.1728134563395085e+00 7.9827144169924145e+00 2.0744201549013848e+01 1 -1 0
159 2 5.9511143645699471e+00 7.8764677087854507e+00 2.0968406823318425e+01 0 -1 0
99 2 5.8947176996038477e+00 4.9145207548600469e+00 2.1074670410484249e+01 0 -1 0
277 3 1.2050371901143020e+00 4.9723022637762924e+00 2.0779808260418935e+01 1 -1 0
100 2 3.3995891161438476e+00 5.0325893784725597e+00 2.0970259862287154e+01 0 -1 0
167 2 4.6192937035019188e+00 6.4208345555752180e+00 2.3043880163029357e+01 0 -1 0
345 2 2.6116939192811879e+00 8.0158580806137731e+00 2.4184995324622154e+01 1 -1 0
168 2 4.6332343076131437e+00 6.5136141963366683e+00 2.5578802727046266e+01 0 -1 0
163 3 4.6406360598547280e+00 7.9355282984385100e+00 2.4397124769018905e+01 0 -1 0
344 3 1.3139127793690657e+00 6.5010879960387022e+00 2.4057537789025062e+01 1 -1 0
353 2 1.3372404187895444e+00 6.4373298215667232e+00 2.6358950162263959e+01 1 -1 0
103 3 4.9683600152242757e+00 4.8937039320420910e+00 2.4478184322060805e+01 0 -1 0
285 2 2.5725568738232347e+00 5.0637074218994851e+00 2.4270542822967816e+01 1 -1 0
286 2 7.5965210382701251e-02 5.0024515315706175e+00 2.4066007176502353e+01 1 -1 0
346 2 1.1360415745126391e-01 8.0239343989554506e+00 2.4369239258141324e+01 1 -1 0
179 2 4.6632564168573243e+00 6.4432623640128943e+00 2.9621441164700880e+01 0 -1 0
170 3 4.8260024970867459e+00 6.2339351287960367e+00 2.7682154845174811e+01 0 -1 0
349 3 1.6461709426724391e+00 7.9422954061785376e+00 2.7399985754073857e+01 1 -1 0
