################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3368044794408790E-01 a         1     0     1     1     1
  7.0153673580130926E-01 a         2     0     1     1     2
 -2.8580507026830593E+00 a         3     0     1     1     3
  3.2654411959215646E-01 a         4     0     1     1     4
 -1.6746792888136055E+00 a         5     0     1     1     5
  2.2103162682058812E+00 a         6     0     1     1     6
 -1.9427823871650010E+00 a         7     0     1     1     7
  1.0539107359489828E+00 a         8     0     1     1     8
  2.1909021373161092E-01 a         9     0     1     1     9
  8.8819558552242800E-02 a        10     0     1     1    10
 -4.9434017675315794E-01 a        11     0     1     1    11
 -1.0023295004240924E-01 a        12     0     1     1    12
  1.1141459465707584E+00 a        13     0     1     1    13
 -1.6632826758016821E+00 a        14     0     1     1    14
  5.5934532034448525E-01 a        15     0     1     1    15
  4.4566753991196145E-01 a        16     0     2     1     1
  4.8924759869056805E-01 a        17     0     2     1     2
 -6.9378439603850783E-01 a        18     0     2     1     3
 -2.5129975700086399E-01 a        19     0     2     1     4
 -6.3089339126423893E-01 a        20     0     2     1     5
  8.9235180701580075E-01 a        21     0     2     1     6
 -3.5811845463749653E-01 a        22     0     2     1     7
 -2.2765347431940360E-02 a        23     0     2     1     8
 -2.3070207510677365E-01 a        24     0     2     1     9
  3.6656547918934584E-01 a        25     0     2     1    10
 -1.5766173886174734E-01 a        26     0     2     1    11
 -6.3525077611364958E-02 a        27     0     2     1    12
  1.3308648577325854E-01 a        28     0     2     1    13
 -3.9879385367429881E-01 a        29     0     2     1    14
 -2.8884392467988523E-01 a        30     0     2     1    15
 -7.9131241419117926E-02 a        31     0     3     1     1
  5.2988704304946599E-01 a        32     0     3     1     2
 -4.8497571108836435E-01 a        33     0     3     1     3
 -4.7602015452616254E-02 a        34     0     3     1     4
  1.3568391585803838E-01 a        35     0     3     1     5
  1.9189112096347427E-01 a        36     0     3     1     6
 -6.6703140018156881E-01 a        37     0     3     1     7
 -9.1098037179509317E-02 a        38     0     3     1     8
  1.0674242963788266E-01 a        39     0     3     1     9
  5.4933920301389394E-01 a        40     0     3     1    10
 -8.7543458906920035E-01 a        41     0     3     1    11
  5.1800952512675391E-01 a        42     0     3     1    12
  1.9346251569195902E-01 a        43     0     3     1    13
 -1.0145576046800424E+00 a        44     0     3     1    14
  7.0527151638409211E-02 a        45     0     3     1    15
 -1.2723404806013576E-02 a        46     0     4     1     1
 -2.3949912908015397E-01 a        47     0     4     1     2
  1.1380833451731187E+00 a        48     0     4     1     3
 -1.1199793781282784E-01 a        49     0     4     1     4
  1.4641700836109877E+00 a        50     0     4     1     5
 -6.7268679284292299E-01 a        51     0     4     1     6
  5.9114205520259688E-01 a        52     0     4     1     7
 -7.5057992963476017E-01 a        53     0     4     1     8
 -8.4848756837117290E-02 a        54     0     4     1     9
 -2.2166668588913366E-01 a        55     0     4     1    10
 -8.3639827829719349E-01 a        56     0     4     1    11
  8.6194226675866500E-02 a        57     0     4     1    12
 -2.2723996830726614E-01 a        58     0     4     1    13
  2.7466782417948793E-01 a        59     0     4     1    14
 -3.6160984777098848E-01 a        60     0     4     1    15
 -1.9458806803612894E+00 a        61     0     5     1     1
  5.5989134235782145E-01 a        62     0     5     1     2
 -2.7797817222848947E-01 a        63     0     5     1     3
 -1.3160107149017943E+00 a        64     0     5     1     4
  1.2794410181532867E+00 a        65     0     5     1     5
 -1.3808559408169396E+00 a        66     0     5     1     6
  9.1356746734079053E-01 a        67     0     5     1     7
 -1.6278402377879816E-01 a        68     0     5     1     8
  1.0448962080006556E+00 a        69     0     5     1     9
 -8.1097739765754728E-01 a        70     0     5     1    10
 -2.5898491969888138E-01 a        71     0     5     1    11
 -1.4089641317470317E-01 a        72     0     5     1    12
 -2.8207350925540065E-01 a        73     0     5     1    13
  3.9913608360322661E-01 a        74     0     5     1    14
  1.5502486166942084E+00 a        75     0     5     1    15
  7.3853947357325088E-03 a        76     0     6     1     1
 -4.3211941431393386E-01 a        77     0     6     1     2
  1.6578634497381721E+00 a        78     0     6     1     3
 -1.1149757475354935E-01 a        79     0     6     1     4
  5.3181223364430319E-01 a        80     0     6     1     5
  1.7563580889881550E-01 a        81     0     6     1     6
 -8.1627267867919365E-02 a        82     0     6     1     7
 -3.3746772639764927E-01 a        83     0     6     1     8
  1.1406617310901590E-01 a        84     0     6     1     9
 -1.9265609280610752E-01 a        85     0     6     1    10
 -4.5753192575958745E-01 a        86     0     6     1    11
 -1.3739169924522832E-01 a        87     0     6     1    12
  2.5153626911340321E-01 a        88     0     6     1    13
  1.4473252774335579E-01 a        89     0     6     1    14
  1.9920346877750830E-01 a        90     0     6     1    15
  9.2313069749883747E-01 a        91     0     7     1     1
 -2.8701621921746068E-01 a        92     0     7     1     2
  1.0757731291886876E+00 a        93     0     7     1     3
  2.0742274164430771E-01 a        94     0     7     1     4
 -1.0662096461611865E+00 a        95     0     7     1     5
  3.9750714156995270E-01 a        96     0     7     1     6
 -9.8940979845229238E-01 a        97     0     7     1     7
  9.5220389025594521E-01 a        98     0     7     1     8
 -6.8785061387871549E-01 a        99     0     7     1     9
  1.1928821654256323E-01 a       100     0     7     1    10
  4.3820942994581508E-01 a       101     0     7     1    11
  1.9442257135002694E-01 a       102     0     7     1    12
 -2.0321852874653876E-01 a       103     0     7     1    13
 -2.5636735278612882E-01 a       104     0     7     1    14
 -8.9258674722455711E-01 a       105     0     7     1    15
 -1.4537039921053632E-01 a       106     0     8     1     1
 -7.1718487278998655E-01 a       107     0     8     1     2
  1.7822678989959253E+00 a       108     0     8     1     3
 -1.3083033708282310E-02 a       109     0     8     1     4
  9.6782183399098098E-01 a       110     0     8     1     5
  9.4341067782675064E-02 a       111     0     8     1     6
  1.1669712069721350E+00 a       112     0     8     1     7
 -5.9536787588021341E-02 a       113     0     8     1     8
 -8.1825927742595139E-01 a       114     0     8     1     9
 -2.5214107293498811E-01 a       115     0     8     1    10
 -3.2804407796450136E-01 a       116     0     8     1    11
 -6.6961768446882974E-01 a       117     0     8     1    12
  4.3664905772564871E-01 a       118     0     8     1    13
  1.2464247226099869E+00 a       119     0     8     1    14
 -1.0143901154316994E-01 a       120     0     8     1    15
  1.0076271230311080E-01 a       121     0     9     1     1
 -1.3880056785534040E-01 a       122     0     9     1     2
  8.0905370911263541E-01 a       123     0     9     1     3
 -1.4714458311602893E-01 a       124     0     9     1     4
 -1.9878421871489271E-01 a       125     0     9     1     5
  2.1881330588829354E-01 a       126     0     9     1     6
 -7.9874912978857196E-02 a       127     0     9     1     7
  3.6625943014435652E-01 a       128     0     9     1     8
 -4.4121377651997667E-01 a       129     0     9     1     9
  4.5299382893256424E-01 a       130     0     9     1    10
  1.3800388781505152E-01 a       131     0     9     1    11
 -2.6636910908741102E-01 a       132     0     9     1    12
  2.6270490228199617E-01 a       133     0     9     1    13
  2.6376488757814215E-01 a       134     0     9     1    14
 -2.7804476318146226E-01 a       135     0     9     1    15
  6.6767826898140557E-03 a       136     0    10     1     1
 -5.2434498751610881E-01 a       137     0    10     1     2
  1.0587587341819758E-01 a       138     0    10     1     3
 -2.5637807174541760E-01 a       139     0    10     1     4
 -6.5659263237636845E-01 a       140     0    10     1     5
  8.6874485373060151E-01 a       141     0    10     1     6
 -9.9316452860868029E-02 a       142     0    10     1     7
  8.7999423510628461E-01 a       143     0    10     1     8
 -4.8142751234099512E-01 a       144     0    10     1     9
  2.4101539576990644E-01 a       145     0    10     1    10
  5.7368636005987594E-01 a       146     0    10     1    11
  2.0681663112135207E-01 a       147     0    10     1    12
  5.7534346462800623E-01 a       148     0    10     1    13
 -9.9151122510838330E-01 a       149     0    10     1    14
  3.6566100184981593E-01 a       150     0    10     1    15
  1.2249487555952516E+00 a       151     0    11     1     1
  4.7982093022331063E-01 a       152     0    11     1     2
  5.3978784816760239E-01 a       153     0    11     1     3
  1.0010726884668719E+00 a       154     0    11     1     4
  1.8321542623458645E-01 a       155     0    11     1     5
  1.7374184072822732E-01 a       156     0    11     1     6
  1.9891052025063813E-01 a       157     0    11     1     7
 -3.5992328522705769E-01 a       158     0    11     1     8
  2.9309381055191108E-01 a       159     0    11     1     9
  2.4311639392815845E-01 a       160     0    11     1    10
  5.9536827412125581E-01 a       161     0    11     1    11
 -4.7816848441281407E-01 a       162     0    11     1    12
 -3.7881486912756940E-01 a       163     0    11     1    13
