################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2626028043189528E+00 a         1     0     1     1     1
 -9.6377943729724669E-01 a         2     0     1     1     2
 -1.4625388195712181E+00 a         3     0     1     1     3
 -3.9061422199785550E-01 a         4     0     1     1     4
 -8.0102188847923073E-01 a         5     0     1     1     5
 -6.6678008922642806E-02 a         6     0     1     1     6
  2.3781462146249049E-01 a         7     0     1     1     7
  5.1449076318629172E-01 a         8     0     1     1     8
 -2.3830941461290590E-02 a         9     0     1     1     9
 -5.1105950737057471E-01 a        10     0     1     1    10
  5.8056398834021150E-01 a        11     0     1     1    11
  5.1152602999840113E-01 a        12     0     1     1    12
 -7.5127000181358583E-01 a        13     0     1     1    13
 -8.1700428598272079E-01 a        14     0     1     1    14
 -6.7957660288777944E-01 a        15     0     1     1    15
  6.0285699759686495E-01 a        16     0     2     1     1
  3.3289804155471703E-01 a        17     0     2     1     2
  1.4375365651721101E+00 a        18     0     2     1     3
  2.1274578368284944E-01 a        19     0     2     1     4
  1.6539254076440344E+00 a        20     0     2     1     5
 -5.1444609457741179E-03 a        21     0     2     1     6
 -8.4917324723632981E-01 a        22     0     2     1     7
  1.6481602694681716E-02 a        23     0     2     1     8
 -5.3867169348729016E-01 a        24     0     2     1     9
  6.8560751123169184E-01 a        25     0     2     1    10
 -1.7417367473111225E+00 a        26     0     2     1    11
 -2.4845319974736285E-01 a        27     0     2     1    12
  1.3613784316910245E+00 a        28     0     2     1    13
  1.4576557412282970E-01 a        29     0     2     1    14
  2.8291004747301973E-01 a        30     0     2     1    15
  7.8149056191922017E-01 a        31     0     3     1     1
 -4.9964871148261325E-01 a        32     0     3     1     2
  1.0806143712469418E+00 a        33     0     3     1     3
 -1.5574694204326969E-01 a        34     0     3     1     4
  3.1570416917450916E-01 a        35     0     3     1     5
 -9.8185027534503144E-02 a        36     0     3     1     6
 -1.3469909970542309E+00 a        37     0     3     1     7
  6.1336138832245579E-01 a        38     0     3     1     8
 -9.5357972172059491E-02 a        39     0     3     1     9
  6.4847186997654918E-02 a        40     0     3     1    10
 -1.1559757575465597E+00 a        41     0     3     1    11
 -1.0564545116601617E-01 a        42     0     3     1    12
  5.7130283514448521E-01 a        43     0     3     1    13
  4.3711598873332685E-01 a        44     0     3     1    14
 -5.3544103637790852E-01 a        45     0     3     1    15
 -6.2303767087630202E-01 a        46     0     4     1     1
  4.1194479708663023E-01 a        47     0     4     1     2
 -1.7191546144267666E-01 a        48     0     4     1     3
  1.5015479733467499E-01 a        49     0     4     1     4
  3.3322963490547614E-01 a        50     0     4     1     5
 -1.8442952925753420E-01 a        51     0     4     1     6
 -9.3655485579273862E-02 a        52     0     4     1     7
 -2.8306201731221878E-02 a        53     0     4     1     8
  3.1057698497326991E-01 a        54     0     4     1     9
 -1.7612357769655121E-01 a        55     0     4     1    10
  4.0277425552255730E-01 a        56     0     4     1    11
  1.7814924813511104E-01 a        57     0     4     1    12
 -2.5340819799942638E-01 a        58     0     4     1    13
 -5.1752861222931856E-01 a        59     0     4     1    14
 -7.4777028439668158E-02 a        60     0     4     1    15
  1.3237818458547929E-01 a        61     0     5     1     1
 -9.4370676983624880E-03 a        62     0     5     1     2
 -6.4914542707005321E-02 a        63     0     5     1     3
 -1.7385749613900291E-02 a        64     0     5     1     4
 -5.5085289324756627E-02 a        65     0     5     1     5
  6.5907055591739705E-02 a        66     0     5     1     6
 -3.0565323473409495E-01 a        67     0     5     1     7
 -1.4803181121371201E-01 a        68     0     5     1     8
 -5.2816537676410291E-01 a        69     0     5     1     9
  6.8197215642535924E-01 a        70     0     5     1    10
  3.7079716905584259E-02 a        71     0     5     1    11
  4.5158989481300471E-01 a        72     0     5     1    12
  5.1433795560073903E-01 a        73     0     5     1    13
  5.5092021267709557E-01 a        74     0     5     1    14
 -5.2898775448552128E-02 a        75     0     5     1    15
  2.8232394838880082E-01 a        76     0     6     1     1
 -3.2632053987610216E-01 a        77     0     6     1     2
  6.1597492085438112E-02 a        78     0     6     1     3
 -2.8645417081564584E-01 a        79     0     6     1     4
 -3.9927165578932583E-01 a        80     0     6     1     5
  1.4549364627705929E-02 a        81     0     6     1     6
 -2.2533454232190393E-02 a        82     0     6     1     7
  3.1232201986207175E-01 a        83     0     6     1     8
 -5.0788913574396667E-03 a        84     0     6     1     9
  8.1798100528172468E-01 a        85     0     6     1    10
  2.4504281989888302E-01 a        86     0     6     1    11
  1.2234498561645539E-01 a        87     0     6     1    12
 -1.5769204477668547E-01 a        88     0     6     1    13
 -2.5480317129995517E-01 a        89     0     6     1    14
 -3.1245821798523110E-01 a        90     0     6     1    15
  1.2243393598099545E-01 a        91     0     7     1     1
  8.1272220985120192E-01 a        92     0     7     1     2
  3.4956370851835949E-01 a        93     0     7     1     3
  3.2507231126720987E-01 a        94     0     7     1     4
  6.8913556234940776E-01 a        95     0     7     1     5
 -2.7982438544388161E-01 a        96     0     7     1     6
  8.7627613017451533E-02 a        97     0     7     1     7
 -8.7209912768990661E-01 a        98     0     7     1     8
  2.8493933557433687E-01 a        99     0     7     1     9
 -5.6168299785384644E-02 a       100     0     7     1    10
 -3.9365566682920705E-01 a       101     0     7     1    11
 -1.6287757449626997E-01 a       102     0     7     1    12
  1.2608984197902659E-01 a       103     0     7     1    13
 -1.8387064683039442E-01 a       104     0     7     1    14
  2.6282968894170483E-01 a       105     0     7     1    15
 -9.2777067502151492E-02 a       106     0     8     1     1
 -3.1867788905497357E-01 a       107     0     8     1     2
 -1.3631287357750950E+00 a       108     0     8     1     3
  8.5008443606818376E-02 a       109     0     8     1     4
 -6.4366280044612234E-01 a       110     0     8     1     5
  2.6024284431293193E-01 a       111     0     8     1     6
  2.0225402116638075E-01 a       112     0     8     1     7
 -2.5791930336104968E-01 a       113     0     8     1     8
  2.8948447775054231E-01 a       114     0     8     1     9
  2.7207468023788894E-01 a       115     0     8     1    10
  1.2155391513653719E+00 a       116     0     8     1    11
  1.9273449240955301E-01 a       117     0     8     1    12
 -2.0201062866306249E-01 a       118     0     8     1    13
  8.8859005276949921E-01 a       119     0     8     1    14
  2.8168493800161643E-01 a       120     0     8     1    15
 -4.3151137414114964E-02 a       121     0     9     1     1
 -1.1238082290362682E-01 a       122     0     9     1     2
 -5.8566679092285756E-01 a       123     0     9     1     3
  3.9545863464741154E-01 a       124     0     9     1     4
 -4.0228571111673794E-01 a       125     0     9     1     5
 -4.2767515858082930E-02 a       126     0     9     1     6
  2.3401305033725481E-01 a       127     0     9     1     7
  2.0249033902860697E-01 a       128     0     9     1     8
 -1.0547372244431502E-01 a       129     0     9     1     9
  1.0731509225737383E+00 a       130     0     9     1    10
  1.1769396441519335E+00 a       131     0     9     1    11
 -3.7729607186757680E-01 a       132     0     9     1    12
 -1.4761057077906345E-01 a       133     0     9     1    13
 -5.8686971146488054E-01 a       134     0     9     1    14
  2.4743583326245830E-01 a       135     0     9     1    15
  8.0883914491808351E-01 a       136     0    10     1     1
  5.0355579537517747E-01 a       137     0    10     1     2
  1.2523319431936264E-01 a       138     0    10     1     3
  2.1049281774131751E-01 a       139     0    10     1     4
  6.8940815110957987E-01 a       140     0    10     1     5
  4.2800524579008753E-01 a       141     0    10     1     6
  7.7077126096309423E-01 a       142     0    10     1     7
 -6.2832282484692648E-01 a       143     0    10     1     8
 -2.3330403938567582E-01 a       144     0    10     1     9
 -9.6006809920951852E-01 a       145     0    10     1    10
  9.4307585188097443E-03 a       146     0    10     1    11
 -4.4097262795231251E-01 a       147     0    10     1    12
  2.5135729707126175E-01 a       148     0    10     1    13
 -1.4203381674815233E-01 a       149     0    10     1    14
  2.8083831473684656E-01 a       150     0    10     1    15
 -2.2241996354773008E-01 a       151     0    11     1     1
 -3.5685498410146677E-01 a       152     0    11     1     2
 -1.1745568436304752E+00 a       153     0    11     1     3
 -2.4782245550012433E-01 a       154     0    11     1     4
 -7.9243740191174483E-01 a       155     0    11     1     5
  3.8042219021579354E-01 a       156     0    11     1     6
  4.9691070482988625E-01 a       157     0    11     1     7
  3.9596292008791384E-01 a       158     0    11     1     8
